conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20500.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,0.3503655 ,0.4336168 ,0.6001194 ,0.766622 ,0.9331246 ,1.099627 ,1.215799 ,1.27647 ,1.251133 ,1.138753 ,0.9919304 ,0.9077924 ,0.9408282 ,1.011461 ,0.9700793 ,0.8892185 ,0.9360318 ,1.145459 ,1.289097 ,1.300014 ,1.307258 ,1.192677 ,1.038494 ,1.025726 ,0.9769546 ,0.9948297 ,0.8951963 ,1.029842 ,1.175758 ,1.214201 ,1.27102 ,1.121687 ,0.9213931 ,0.7847605 ,1.058437 ,1.112338 ,1.08602 ,0.7498047 ,0.7888272 ,0.7754592 ,0.8196613 ,0.6815005 ,0.6944151 ,0.7757624 ,0.8744012 ,0.9111804 ,0.707162 ,0.5629896 ,0.4644632 ,0.6327327 ,0.6433451 ,0.5647272 ,0.3596051 ,0.493165 ,0.5868361 ,0.807084 ,0.7113379 ,0.6962847 ,0.5569153 ,0.5323963 ,0.4341509 ,0.4960731 ,0.5116268 ,0.598699 ,0.5728694 ,0.5707775 ,0.5067503 ,0.4324384 ,0.4927858 ,0.5590538 ,0.5555017 ,0.5737641 ,0.6607123 ,0.6782729 ,0.5443147 ,0.3176406 ,0.2747947 ,0.3224437 ,0.3778348 ,0.4270417 ,0.5105612 ,0.604907 ,0.5811886 ,0.3985652 ,0.2372816 ,0.160205 ,0.160205 ,0.160205 ,0.160205 ,0.160205 ,0.160205 ,
1 ,0.3536939 ,0.4461953 ,0.6311982 ,0.8162011 ,1.001204 ,1.186207 ,1.315287 ,1.382699 ,1.347768 ,1.197928 ,0.9843212 ,0.81139 ,0.7842355 ,0.8478414 ,0.8848355 ,0.829309 ,0.9263435 ,1.120456 ,1.27073 ,1.284359 ,1.265959 ,1.135856 ,0.974265 ,0.9101006 ,0.8957008 ,1.085756 ,1.068482 ,1.128064 ,1.020331 ,1.093894 ,1.140306 ,1.046316 ,0.8414843 ,0.7781396 ,1.000673 ,1.010322 ,1.057884 ,0.8129831 ,0.7760447 ,0.7508551 ,0.8216598 ,0.8489487 ,0.8016609 ,0.8350454 ,0.8705476 ,0.9261231 ,0.7008875 ,0.6048715 ,0.4708319 ,0.6166775 ,0.5971074 ,0.575552 ,0.4716688 ,0.5428679 ,0.5515642 ,0.64601 ,0.5341861 ,0.585079 ,0.4921661 ,0.4704704 ,0.3340096 ,0.33969 ,0.3410845 ,0.4628862 ,0.5488246 ,0.6089095 ,0.5380724 ,0.420974 ,0.4755587 ,0.5909396 ,0.599914 ,0.5538577 ,0.5543191 ,0.5820388 ,0.5107329 ,0.3459186 ,0.2728037 ,0.2741016 ,0.3020049 ,0.3520056 ,0.4381534 ,0.5013541 ,0.4627869 ,0.3059323 ,0.1778757 ,0.1258425 ,0.1433953 ,0.1609482 ,0.178501 ,0.1960538 ,0.2048302 ,
2 ,0.3536939 ,0.4461953 ,0.6311982 ,0.8162011 ,1.001204 ,1.186207 ,1.315287 ,1.382699 ,1.347768 ,1.197928 ,1.037849 ,1.04716 ,1.068857 ,0.9949208 ,0.8454941 ,0.6866 ,0.8400559 ,1.020447 ,1.205184 ,1.187511 ,1.121538 ,1.012116 ,0.8528486 ,0.7056154 ,0.7674462 ,1.042424 ,1.138092 ,1.172925 ,1.013042 ,1.104355 ,1.026014 ,1.025004 ,0.9306014 ,0.9815961 ,1.073681 ,0.9551513 ,0.9171227 ,0.7406068 ,0.738799 ,0.7269956 ,0.708601 ,0.7501894 ,0.6847358 ,0.6221947 ,0.5550135 ,0.5242159 ,0.4984422 ,0.4859364 ,0.4513429 ,0.6113333 ,0.659428 ,0.6378725 ,0.544413 ,0.4820893 ,0.4807501 ,0.428364 ,0.3803708 ,0.5122631 ,0.4924506 ,0.4335507 ,0.2019355 ,0.2386516 ,0.3174338 ,0.4464467 ,0.553722 ,0.5195155 ,0.4656575 ,0.2702765 ,0.2950227 ,0.4638693 ,0.5534508 ,0.5807129 ,0.5633097 ,0.5887778 ,0.6383813 ,0.4966605 ,0.3644149 ,0.2121326 ,0.2520482 ,0.3760476 ,0.4979203 ,0.5165756 ,0.4710656 ,0.3988725 ,0.3324186 ,0.2823317 ,0.247226 ,0.2121204 ,0.1770147 ,0.141909 ,0.1243562 ,
3 ,0.3570223 ,0.4587739 ,0.662277 ,0.8657802 ,1.069283 ,1.272786 ,1.389295 ,1.409874 ,1.317874 ,1.172257 ,1.030068 ,0.9755276 ,0.9309945 ,0.8723349 ,0.8772177 ,0.8686687 ,1.048321 ,1.160297 ,1.199928 ,1.048785 ,0.9116101 ,0.8300906 ,0.7565643 ,0.7222724 ,0.9059067 ,1.208326 ,1.167684 ,1.159821 ,0.9579888 ,1.090421 ,0.8434707 ,0.9674182 ,0.9620683 ,1.186415 ,1.087459 ,1.004197 ,0.8761811 ,0.8103283 ,0.6757023 ,0.656224 ,0.7812246 ,0.9366922 ,0.8401009 ,0.7056064 ,0.5863961 ,0.6567318 ,0.5855296 ,0.5588984 ,0.5444191 ,0.5639402 ,0.5639386 ,0.5016394 ,0.4905107 ,0.5705946 ,0.5314198 ,0.4578212 ,0.3722948 ,0.4896108 ,0.491509 ,0.4256564 ,0.2595381 ,0.2549727 ,0.2502208 ,0.3456136 ,0.4098418 ,0.4591693 ,0.4301045 ,0.3449621 ,0.3093609 ,0.4274927 ,0.4990583 ,0.5686682 ,0.6165123 ,0.6610891 ,0.6600857 ,0.5029692 ,0.4216081 ,0.3886028 ,0.4088082 ,0.4061496 ,0.3487177 ,0.2775155 ,0.227377 ,0.2131112 ,0.2067648 ,0.1945675 ,0.1770147 ,0.1594618 ,0.141909 ,0.1243562 ,0.1155798 ,
4 ,0.3503655 ,0.4336168 ,0.6001194 ,0.766622 ,0.9331246 ,1.099627 ,1.20306 ,1.236943 ,1.199733 ,1.151898 ,1.116404 ,1.117956 ,1.069705 ,0.9919621 ,1.025825 ,1.052878 ,1.173317 ,1.12638 ,1.0502 ,0.8623317 ,0.7439568 ,0.7432759 ,0.7224913 ,0.7585019 ,1.001481 ,1.112042 ,1.095865 ,1.063629 ,1.092208 ,1.209051 ,1.013095 ,1.170702 ,1.163628 ,1.436722 ,1.21008 ,1.145952 ,0.8030972 ,0.7998377 ,0.6389271 ,0.635881 ,0.7072834 ,0.851865 ,0.7686901 ,0.7123993 ,0.5864228 ,0.6087987 ,0.5483061 ,0.4983818 ,0.6224523 ,0.5685367 ,0.6361255 ,0.4710762 ,0.4909498 ,0.4820713 ,0.5101982 ,0.4069946 ,0.4476163 ,0.4884738 ,0.5615372 ,0.4854041 ,0.3902497 ,0.3797251 ,0.3802934 ,0.415657 ,0.4050379 ,0.3340156 ,0.3228425 ,0.3305633 ,0.327065 ,0.3864856 ,0.4087398 ,0.5081245 ,0.5856148 ,0.5985312 ,0.5997254 ,0.5340167 ,0.5168206 ,0.4812195 ,0.4456184 ,0.3956178 ,0.3094699 ,0.2201076 ,0.1904099 ,0.2394703 ,0.2741923 ,0.2632926 ,0.210634 ,0.1579755 ,0.105317 ,0.05265851 ,0.02632926 ,
5 ,0.3603507 ,0.4713524 ,0.6933558 ,0.9153593 ,1.137363 ,1.359366 ,1.463304 ,1.437049 ,1.301538 ,1.210091 ,1.148073 ,1.056952 ,0.9501485 ,0.9004944 ,1.021644 ,1.109533 ,1.215764 ,1.131633 ,0.9880901 ,0.815873 ,0.742957 ,0.7986106 ,0.8132417 ,0.952536 ,1.098684 ,1.155255 ,1.059544 ,0.9791795 ,0.9524309 ,1.053616 ,1.100892 ,1.163242 ,1.081439 ,1.233938 ,1.13128 ,1.133112 ,0.8022185 ,0.8787701 ,0.7805486 ,0.7634978 ,0.8420195 ,0.8654983 ,0.7904622 ,0.730295 ,0.7068042 ,0.7967037 ,0.7117978 ,0.608818 ,0.7638625 ,0.6945954 ,0.7354648 ,0.5263093 ,0.5165907 ,0.4721142 ,0.5380767 ,0.4488965 ,0.5592071 ,0.5075992 ,0.6023363 ,0.6346096 ,0.5994851 ,0.5383911 ,0.4013068 ,0.4013068 ,0.4787934 ,0.4911253 ,0.5056578 ,0.4593311 ,0.4190995 ,0.3956988 ,0.3937614 ,0.4339929 ,0.4428612 ,0.4272133 ,0.4311069 ,0.5148168 ,0.5872281 ,0.6086697 ,0.5074069 ,0.367799 ,0.2207148 ,0.1045838 ,0.05213103 ,0.06757207 ,0.1007991 ,0.1258425 ,0.1433953 ,0.1609482 ,0.178501 ,0.1960538 ,0.2048302 ,
6 ,0.3670075 ,0.4965095 ,0.7555135 ,1.014518 ,1.273522 ,1.532526 ,1.700498 ,1.768087 ,1.713412 ,1.590657 ,1.394832 ,1.127676 ,1.016996 ,1.074415 ,1.15926 ,1.156227 ,1.094017 ,1.053836 ,0.9625817 ,0.8401273 ,0.7337243 ,0.7700063 ,0.8014071 ,0.9818677 ,0.9843534 ,1.081954 ,0.9838317 ,0.9075877 ,0.7694816 ,0.8472986 ,1.112179 ,1.294145 ,1.183816 ,1.18301 ,1.018075 ,1.093019 ,0.8377253 ,0.871114 ,0.79951 ,0.8014735 ,0.7678495 ,0.714683 ,0.6321375 ,0.6202301 ,0.7091835 ,0.7353901 ,0.7119956 ,0.6230423 ,0.7780867 ,0.7444208 ,0.7800219 ,0.5822412 ,0.6521173 ,0.429564 ,0.5252476 ,0.4452876 ,0.6322398 ,0.4688106 ,0.4668384 ,0.5293632 ,0.6361665 ,0.6049932 ,0.4822036 ,0.4503268 ,0.5021419 ,0.4458807 ,0.400019 ,0.357768 ,0.4386929 ,0.5164314 ,0.5140634 ,0.4080562 ,0.2711452 ,0.2281425 ,0.30374 ,0.5166631 ,0.5832463 ,0.5222515 ,0.4191671 ,0.3734124 ,0.3499532 ,0.2607826 ,0.2287706 ,0.3070424 ,0.3749914 ,0.389135 ,0.3540294 ,0.3189237 ,0.283818 ,0.2487123 ,0.2311595 ,
7 ,0.3636791 ,0.4839309 ,0.7244347 ,0.9649384 ,1.205442 ,1.445946 ,1.588271 ,1.622332 ,1.572156 ,1.576379 ,1.558584 ,1.373238 ,1.237827 ,1.220423 ,1.188354 ,1.169243 ,1.0502 ,1.076049 ,0.9248766 ,0.7643768 ,0.651845 ,0.7258172 ,0.8278639 ,1.071751 ,0.9424327 ,1.179707 ,1.000518 ,1.062405 ,0.673041 ,0.6405972 ,0.7969539 ,1.002045 ,1.075171 ,1.025618 ,0.9482874 ,0.9644216 ,0.8990854 ,0.8645314 ,0.864801 ,0.7409469 ,0.7733828 ,0.5915672 ,0.602752 ,0.4701956 ,0.5715559 ,0.607157 ,0.7193337 ,0.6534757 ,0.7765977 ,0.7727273 ,0.7585014 ,0.5681363 ,0.5354554 ,0.4018709 ,0.449043 ,0.425069 ,0.6105078 ,0.5588999 ,0.5310821 ,0.5506342 ,0.5838593 ,0.5716623 ,0.5091376 ,0.4801135 ,0.537741 ,0.544174 ,0.5484458 ,0.5124142 ,0.4904959 ,0.5181008 ,0.5983445 ,0.6330237 ,0.5536167 ,0.4382024 ,0.3860032 ,0.4856157 ,0.5224258 ,0.5249631 ,0.4957335 ,0.4629288 ,0.4072492 ,0.3181905 ,0.2657377 ,0.2801879 ,0.3007221 ,0.3013709 ,0.283818 ,0.2662652 ,0.2487123 ,0.2311595 ,0.2223831 ,
8 ,0.3403803 ,0.3958812 ,0.5068829 ,0.6178846 ,0.7288864 ,0.8398881 ,0.9428148 ,1.036837 ,1.172499 ,1.442983 ,1.656121 ,1.490288 ,1.215664 ,1.053373 ,1.058356 ,1.19222 ,1.105162 ,1.116498 ,0.9392058 ,0.8088838 ,0.6626648 ,0.6797266 ,0.846822 ,1.083998 ,0.9765657 ,1.142638 ,1.045612 ,1.158072 ,0.7093097 ,0.6882017 ,0.7252442 ,1.060599 ,1.069475 ,1.114857 ,1.079256 ,1.186059 ,1.139236 ,0.9992057 ,0.8840901 ,0.7254081 ,0.8080814 ,0.7560774 ,0.722708 ,0.4971939 ,0.5578067 ,0.6074537 ,0.7337752 ,0.7174459 ,0.7803424 ,0.7037638 ,0.5951553 ,0.4986373 ,0.5433359 ,0.4187074 ,0.3811268 ,0.4331477 ,0.5973096 ,0.7031596 ,0.5963193 ,0.5569716 ,0.4212257 ,0.4237184 ,0.4167066 ,0.3865733 ,0.4100776 ,0.3894175 ,0.4865077 ,0.5789403 ,0.6552348 ,0.6745528 ,0.6812263 ,0.7046525 ,0.6482734 ,0.5089651 ,0.3846639 ,0.3769661 ,0.3680163 ,0.3667184 ,0.3388151 ,0.3414737 ,0.3989056 ,0.4701078 ,0.5202463 ,0.5320349 ,0.5066494 ,0.4578601 ,0.3876487 ,0.3174374 ,0.247226 ,0.1770147 ,0.141909 ,
9 ,0.3337236 ,0.3707241 ,0.4447253 ,0.5187264 ,0.5927276 ,0.6667287 ,0.6928818 ,0.6662718 ,0.6787182 ,0.9326749 ,1.253048 ,1.295174 ,1.121614 ,0.9844086 ,1.141561 ,1.30025 ,1.297046 ,1.176721 ,1.023272 ,0.8968838 ,0.7308502 ,0.7374957 ,0.9320856 ,1.1416 ,1.089769 ,1.133513 ,1.118868 ,1.218954 ,0.927123 ,0.8627356 ,0.8140661 ,0.9750398 ,1.049744 ,1.071875 ,1.122531 ,1.047844 ,1.041247 ,0.9092218 ,0.8205229 ,0.6785824 ,0.8037831 ,0.7677116 ,0.7499902 ,0.5236038 ,0.6306049 ,0.7402662 ,0.8441126 ,0.792281 ,0.7766772 ,0.657186 ,0.5307398 ,0.4620093 ,0.4166895 ,0.4167639 ,0.3267714 ,0.4096006 ,0.5237754 ,0.7005894 ,0.6252522 ,0.5200519 ,0.343238 ,0.3429592 ,0.392855 ,0.4003038 ,0.4579313 ,0.4508177 ,0.5305636 ,0.6549522 ,0.7007379 ,0.6491444 ,0.5889211 ,0.6169778 ,0.6032796 ,0.467912 ,0.3410151 ,0.2912088 ,0.3071958 ,0.36943 ,0.4153815 ,0.4204582 ,0.4169538 ,0.4526668 ,0.4572953 ,0.3988725 ,0.3324186 ,0.2823317 ,0.247226 ,0.2121204 ,0.1770147 ,0.141909 ,0.1243562 ,
