conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20440.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,0.9412597 ,0.8857588 ,0.7747571 ,0.6637554 ,0.5527536 ,0.4417519 ,0.4407405 ,0.561018 ,0.8118533 ,1.098864 ,1.35197 ,1.479341 ,1.35241 ,1.056777 ,0.8332394 ,0.675155 ,0.7084796 ,0.7102689 ,0.6686719 ,0.5741765 ,0.5817199 ,0.7041475 ,0.8292722 ,0.7833588 ,0.6831127 ,0.8050603 ,0.8437304 ,1.010702 ,1.071562 ,1.111651 ,1.045868 ,0.788217 ,0.7588543 ,0.7497123 ,0.603907 ,0.6326077 ,0.6168695 ,0.7087682 ,0.5888861 ,0.5725728 ,0.5725728 ,0.7724105 ,0.940017 ,1.064264 ,0.9448813 ,0.714424 ,0.5470255 ,0.5683619 ,0.5860745 ,0.6533462 ,0.6320098 ,0.7153723 ,0.7194765 ,0.6928221 ,0.588988 ,0.4629547 ,0.3932349 ,0.4459216 ,0.5734496 ,0.8031052 ,0.8935076 ,0.8307492 ,0.7302798 ,0.6095369 ,0.5521763 ,0.4222103 ,0.3802554 ,0.577459 ,0.5840919 ,0.674967 ,0.6385788 ,0.7543079 ,0.8473135 ,0.7768983 ,0.6429401 ,0.4368133 ,0.3576176 ,0.2681599 ,0.2829425 ,0.3621382 ,0.4535427 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,0.480615 ,
1 ,0.9512448 ,0.9234944 ,0.8679935 ,0.8124927 ,0.7569918 ,0.701491 ,0.6755064 ,0.6820702 ,0.7430649 ,0.86582 ,1.025959 ,1.171621 ,1.194815 ,1.091902 ,0.887702 ,0.6744981 ,0.5628907 ,0.5408109 ,0.5130795 ,0.4718872 ,0.4792305 ,0.5427341 ,0.6471206 ,0.6674989 ,0.6543841 ,0.7110878 ,0.7023637 ,0.8492795 ,1.02998 ,1.07336 ,1.007855 ,0.7351863 ,0.783288 ,0.8344434 ,0.7529682 ,0.6866746 ,0.5859659 ,0.6932117 ,0.6396383 ,0.691517 ,0.6159631 ,0.7940424 ,0.8555037 ,0.981967 ,0.8846277 ,0.737526 ,0.5961404 ,0.6530284 ,0.6894612 ,0.6711468 ,0.587527 ,0.6540787 ,0.6739524 ,0.6917807 ,0.5358256 ,0.4682232 ,0.4375809 ,0.4882355 ,0.5534046 ,0.6193789 ,0.6796471 ,0.6652362 ,0.6661015 ,0.6249318 ,0.5375156 ,0.3855683 ,0.4040075 ,0.6058178 ,0.6011873 ,0.596814 ,0.5933696 ,0.7220069 ,0.7632326 ,0.6607347 ,0.5354301 ,0.3980122 ,0.328019 ,0.2533112 ,0.3338732 ,0.5317334 ,0.7719743 ,0.8798801 ,0.8845086 ,0.825095 ,0.7459483 ,0.6714667 ,0.6012554 ,0.531044 ,0.4608327 ,0.3906213 ,0.3555157 ,
2 ,0.9645584 ,0.9738085 ,0.9923088 ,1.010809 ,1.029309 ,1.04781 ,1.00976 ,0.9093514 ,0.814976 ,0.8983427 ,1.085532 ,1.196164 ,1.145449 ,1.014616 ,0.8949163 ,0.7246458 ,0.5836375 ,0.5096492 ,0.4735744 ,0.4247391 ,0.4093529 ,0.4203975 ,0.4893683 ,0.5145755 ,0.5501766 ,0.5510869 ,0.6613988 ,0.83115 ,0.9989555 ,0.9500248 ,0.8514758 ,0.6770943 ,0.7269206 ,0.7686164 ,0.7679432 ,0.753385 ,0.6868089 ,0.7556366 ,0.6130947 ,0.5830503 ,0.4538982 ,0.4845267 ,0.66781 ,0.7714882 ,0.8482323 ,0.616749 ,0.5660838 ,0.601586 ,0.7156874 ,0.6288344 ,0.5665139 ,0.5797636 ,0.6655356 ,0.799182 ,0.7448491 ,0.6820394 ,0.5603695 ,0.4834343 ,0.4695808 ,0.4927042 ,0.5555868 ,0.5558656 ,0.4858257 ,0.4024778 ,0.3950319 ,0.4308129 ,0.6019172 ,0.8000823 ,0.7098965 ,0.5506276 ,0.4646386 ,0.5451017 ,0.5977758 ,0.5752063 ,0.6412171 ,0.6282025 ,0.6124136 ,0.5159347 ,0.5473215 ,0.6118596 ,0.6710437 ,0.7331099 ,0.8036892 ,0.8783085 ,0.8876451 ,0.827956 ,0.7050861 ,0.5822162 ,0.4593464 ,0.3364765 ,0.2750416 ,
3 ,0.9712152 ,0.9989656 ,1.054466 ,1.109967 ,1.165468 ,1.220969 ,1.234214 ,1.200863 ,1.16528 ,1.244424 ,1.351274 ,1.313141 ,1.244204 ,1.20136 ,1.074336 ,0.9305182 ,0.7994867 ,0.8235431 ,0.6867807 ,0.4955409 ,0.4093529 ,0.4728565 ,0.5857206 ,0.5851477 ,0.5645468 ,0.4503616 ,0.5519493 ,0.6294782 ,0.8537316 ,0.7591276 ,0.7565441 ,0.5969168 ,0.7411458 ,0.7889363 ,0.8892745 ,0.7989385 ,0.6526381 ,0.7082698 ,0.7160481 ,0.8196508 ,0.6521299 ,0.5638328 ,0.6364788 ,0.6926484 ,0.7284473 ,0.5795063 ,0.4913018 ,0.5427378 ,0.6605178 ,0.577106 ,0.5611477 ,0.4339725 ,0.5519045 ,0.631979 ,0.7281065 ,0.7008979 ,0.6772083 ,0.5899993 ,0.5266913 ,0.4519859 ,0.4168615 ,0.4937441 ,0.5927352 ,0.6150815 ,0.6160873 ,0.6259899 ,0.8463152 ,0.9904329 ,0.9245315 ,0.7619304 ,0.6188801 ,0.5053301 ,0.4033567 ,0.4124475 ,0.5342567 ,0.6071563 ,0.6180188 ,0.5596782 ,0.5974366 ,0.6686388 ,0.7295751 ,0.7650644 ,0.8105744 ,0.8778131 ,0.8808032 ,0.8089168 ,0.6684941 ,0.5280714 ,0.3876487 ,0.247226 ,0.1770147 ,
4 ,0.9678868 ,0.9863871 ,1.023388 ,1.060388 ,1.097389 ,1.134389 ,1.160205 ,1.173688 ,1.195174 ,1.270094 ,1.314449 ,1.188299 ,1.044199 ,0.9694592 ,0.938439 ,0.9197302 ,0.9443271 ,0.9914559 ,0.8035439 ,0.5416641 ,0.5351215 ,0.757835 ,0.8704209 ,0.67572 ,0.4721136 ,0.3605101 ,0.5568864 ,0.5888837 ,0.6657606 ,0.5466246 ,0.7294646 ,0.742951 ,0.7715014 ,0.6709534 ,0.667623 ,0.7196913 ,0.6045946 ,0.7082962 ,0.7253276 ,0.809916 ,0.6396275 ,0.4352739 ,0.5285023 ,0.5766409 ,0.6835431 ,0.5551387 ,0.5391552 ,0.4945752 ,0.620485 ,0.5773221 ,0.6040399 ,0.4108051 ,0.5820968 ,0.7779893 ,0.9575891 ,0.7883412 ,0.6241175 ,0.5414493 ,0.533592 ,0.6881235 ,0.6259559 ,0.733038 ,0.6467406 ,0.6530802 ,0.6419891 ,0.702254 ,0.8944269 ,0.971418 ,0.9651936 ,0.8826629 ,0.7192288 ,0.5998541 ,0.562926 ,0.5919701 ,0.6424734 ,0.5779552 ,0.6048046 ,0.6086982 ,0.6924081 ,0.6949641 ,0.5513843 ,0.4169814 ,0.4054101 ,0.5460172 ,0.6423419 ,0.6333884 ,0.5280714 ,0.4227544 ,0.3174374 ,0.2121204 ,0.1594618 ,
5 ,0.9579016 ,0.9486515 ,0.9301512 ,0.9116509 ,0.8931506 ,0.8746503 ,0.9254394 ,1.052635 ,1.223287 ,1.312622 ,1.285404 ,1.135088 ,1.018668 ,0.9679583 ,0.9498345 ,0.8859646 ,0.8161585 ,0.7596705 ,0.6490277 ,0.5731616 ,0.693237 ,0.8679954 ,0.8801169 ,0.6295999 ,0.4428514 ,0.3852374 ,0.485946 ,0.4851777 ,0.5729284 ,0.5227342 ,0.7383398 ,0.6809606 ,0.6721091 ,0.5125484 ,0.4890085 ,0.5250189 ,0.4855218 ,0.6897923 ,0.7870095 ,0.8824734 ,0.7135687 ,0.5502592 ,0.558869 ,0.5922535 ,0.6579138 ,0.6222668 ,0.6101597 ,0.6013785 ,0.7026639 ,0.6514611 ,0.5891389 ,0.3493263 ,0.4846644 ,0.7072795 ,0.8202178 ,0.7245685 ,0.6226622 ,0.6778576 ,0.6403954 ,0.7683003 ,0.6377831 ,0.7228387 ,0.5933603 ,0.7206297 ,0.6494275 ,0.6306627 ,0.6554557 ,0.7626896 ,0.8960417 ,0.8986643 ,0.8070783 ,0.6973626 ,0.681876 ,0.6770906 ,0.5556796 ,0.460877 ,0.4328185 ,0.4966216 ,0.6358781 ,0.7573567 ,0.7391541 ,0.544091 ,0.3686062 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,
6 ,0.9678868 ,0.9863871 ,1.023388 ,1.060388 ,1.097389 ,1.134389 ,1.109248 ,1.01558 ,0.8607662 ,0.7193728 ,0.6218373 ,0.5945672 ,0.5906067 ,0.5892817 ,0.5931161 ,0.5841644 ,0.5983727 ,0.6176664 ,0.6183309 ,0.5694956 ,0.6439118 ,0.79668 ,0.915883 ,0.7400878 ,0.5670826 ,0.4182066 ,0.5128207 ,0.5679053 ,0.5978605 ,0.4886966 ,0.5593412 ,0.5874363 ,0.5429836 ,0.3694707 ,0.2654654 ,0.3457274 ,0.3501249 ,0.5572125 ,0.6642854 ,0.7463631 ,0.7131366 ,0.553093 ,0.5677683 ,0.6033694 ,0.7541599 ,0.723058 ,0.7225798 ,0.6371533 ,0.7575452 ,0.7465423 ,0.805175 ,0.6831424 ,0.7050472 ,0.8209983 ,0.755931 ,0.6210914 ,0.5106572 ,0.6375315 ,0.6847862 ,0.8655254 ,0.8356296 ,0.8856416 ,0.6440397 ,0.6946392 ,0.6149852 ,0.645368 ,0.5955995 ,0.6316311 ,0.6431563 ,0.580241 ,0.5884214 ,0.6818556 ,0.7902453 ,0.7460332 ,0.6203305 ,0.5048155 ,0.4692144 ,0.4554429 ,0.5540531 ,0.6332665 ,0.5828435 ,0.4053332 ,0.2549177 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,
7 ,0.9712152 ,0.9989656 ,1.054466 ,1.109967 ,1.165468 ,1.220969 ,1.221475 ,1.161336 ,1.035918 ,0.8924132 ,0.7770116 ,0.7512932 ,0.7356939 ,0.6746539 ,0.5440974 ,0.5111267 ,0.5325195 ,0.6204295 ,0.6305755 ,0.5750245 ,0.5367087 ,0.5432493 ,0.7254552 ,0.7432151 ,0.6720129 ,0.4959605 ,0.439446 ,0.5627581 ,0.6428129 ,0.657306 ,0.5772918 ,0.4626458 ,0.4429944 ,0.2938603 ,0.2870585 ,0.2357324 ,0.4922666 ,0.6333436 ,0.7131963 ,0.6530242 ,0.6492658 ,0.6547088 ,0.6278759 ,0.6724166 ,0.7202269 ,0.6282902 ,0.5731709 ,0.5715513 ,0.7039276 ,0.7575439 ,0.7859197 ,0.7173884 ,0.6412348 ,0.6503208 ,0.5791185 ,0.5698983 ,0.6088831 ,0.7512875 ,0.7490877 ,0.7628178 ,0.8311674 ,0.8678835 ,0.7137412 ,0.7016964 ,0.6847928 ,0.7327258 ,0.6117551 ,0.5946004 ,0.5095068 ,0.4436781 ,0.4850916 ,0.5885829 ,0.6752717 ,0.6783678 ,0.6586723 ,0.6389737 ,0.5416257 ,0.4463861 ,0.4206401 ,0.4339684 ,0.4374729 ,0.3581573 ,0.2397538 ,0.1206664 ,0.05906377 ,0.05711744 ,0.109776 ,0.1624345 ,0.215093 ,0.2677515 ,0.2940807 ,
8 ,0.9845287 ,1.04928 ,1.178782 ,1.308284 ,1.437786 ,1.567288 ,1.530249 ,1.309563 ,0.9643527 ,0.7607091 ,0.7081737 ,0.7369956 ,0.7293173 ,0.6861198 ,0.6163107 ,0.6997032 ,0.7624855 ,0.7966936 ,0.6182631 ,0.429243 ,0.3888131 ,0.466556 ,0.7262102 ,0.7740061 ,0.6390878 ,0.4348162 ,0.3462091 ,0.5605841 ,0.6805383 ,0.717303 ,0.6099421 ,0.4626458 ,0.4999714 ,0.3864384 ,0.3895731 ,0.3434886 ,0.6380513 ,0.7335908 ,0.7331891 ,0.6349884 ,0.7380334 ,0.8025563 ,0.6623835 ,0.7289582 ,0.7714244 ,0.6541017 ,0.5130577 ,0.4846182 ,0.7500855 ,0.8400313 ,0.9040098 ,0.8505085 ,0.7747075 ,0.6235607 ,0.5228923 ,0.4044724 ,0.5023291 ,0.5938406 ,0.6984071 ,0.7693123 ,0.870172 ,0.8433014 ,0.8052083 ,0.7508845 ,0.7916085 ,0.7296283 ,0.6407167 ,0.5510681 ,0.4378319 ,0.4562779 ,0.6257396 ,0.8049394 ,0.8478224 ,0.8062266 ,0.6943354 ,0.5558328 ,0.3740019 ,0.3422944 ,0.3904032 ,0.4377452 ,0.4664611 ,0.4846212 ,0.4641804 ,0.399368 ,0.3392604 ,0.3013709 ,0.283818 ,0.2662652 ,0.2487123 ,0.2311595 ,0.2223831 ,
9 ,0.9678868 ,0.9863871 ,1.023388 ,1.060388 ,1.097389 ,1.134389 ,1.160205 ,1.173688 ,1.174837 ,1.174837 ,1.139151 ,1.017657 ,0.8752524 ,0.7609369 ,0.705819 ,0.7792488 ,0.7628208 ,0.6544242 ,0.4029888 ,0.2637314 ,0.2947039 ,0.4189936 ,0.5886142 ,0.6327272 ,0.4840655 ,0.363674 ,0.277653 ,0.4390105 ,0.5857133 ,0.6503007 ,0.67881 ,0.4705105 ,0.5879136 ,0.4355754 ,0.530086 ,0.4480675 ,0.8289506 ,0.8602494 ,0.8065438 ,0.5630474 ,0.6653017 ,0.7616895 ,0.7395048 ,0.7505399 ,0.7789793 ,0.6880611 ,0.6036334 ,0.6252171 ,0.697251 ,0.710189 ,0.5552927 ,0.6050336 ,0.56908 ,0.6314686 ,0.6201525 ,0.5573428 ,0.5890179 ,0.5483987 ,0.6552021 ,0.7035243 ,0.7771025 ,0.7448303 ,0.6921454 ,0.6930172 ,0.7572454 ,0.7444128 ,0.6564137 ,0.5704103 ,0.5226136 ,0.6187981 ,0.7640011 ,0.8342813 ,0.7621563 ,0.7174643 ,0.6956748 ,0.6644824 ,0.5112155 ,0.442609 ,0.4272133 ,0.4377452 ,0.4664611 ,0.5020622 ,0.5271315 ,0.5335212 ,0.5271748 ,0.5149775 ,0.4974247 ,0.4798718 ,0.462319 ,0.4447662 ,0.4359898 ,
