conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang10250.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,3.854905 ,3.882656 ,3.938156 ,3.993657 ,4.049158 ,4.104659 ,4.143383 ,4.163607 ,4.094148 ,3.831928 ,3.605318 ,3.803853 ,4.005089 ,3.99105 ,3.902472 ,3.771538 ,3.679764 ,3.32088 ,3.269113 ,3.277499 ,3.047757 ,2.519474 ,1.998592 ,1.708749 ,1.578503 ,1.430537 ,1.432509 ,1.624244 ,1.882784 ,1.532057 ,1.204814 ,0.8706202 ,1.151127 ,1.042889 ,0.9514953 ,0.618224 ,0.8314752 ,0.9376148 ,0.9228313 ,0.7173277 ,0.4731635 ,0.3941195 ,0.2506917 ,0.3175028 ,0.3176511 ,0.3710528 ,0.2774066 ,0.2772582 ,0.2443281 ,0.3288215 ,0.3020649 ,0.2029756 ,0.1208209 ,0.09417589 ,0.1043389 ,0.03834844 ,0.07026381 ,0.08495955 ,0.1057397 ,0.08728612 ,0.08336463 ,0.08294651 ,0.08798253 ,0.03885983 ,0.0718995 ,0.09221924 ,0.09221924 ,0.09286504 ,0.1005035 ,0.1005035 ,0.04645599 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,3.861562 ,3.907813 ,4.000314 ,4.092816 ,4.185317 ,4.277818 ,4.316879 ,4.297011 ,4.160888 ,3.865432 ,3.661298 ,3.950178 ,4.117588 ,3.917243 ,3.575421 ,3.360137 ,3.434587 ,3.288412 ,3.336812 ,3.282216 ,2.953563 ,2.403945 ,1.992105 ,1.937025 ,1.872024 ,1.914113 ,1.862771 ,2.01741 ,2.08069 ,1.625487 ,1.294545 ,0.8999816 ,1.152838 ,1.049571 ,1.059508 ,0.7983169 ,1.018511 ,0.9919618 ,0.9641391 ,0.7175966 ,0.523571 ,0.3640717 ,0.2446662 ,0.2436366 ,0.2614866 ,0.3027577 ,0.2364506 ,0.2898029 ,0.2560411 ,0.31237 ,0.2500495 ,0.2144484 ,0.1596786 ,0.1151958 ,0.06955923 ,0.09077172 ,0.1476497 ,0.1928097 ,0.141457 ,0.09355353 ,0.05557642 ,0.05529767 ,0.05865502 ,0.02590655 ,0.047933 ,0.06147949 ,0.06147949 ,0.06191003 ,0.0670023 ,0.0670023 ,0.03097066 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2 ,3.84492 ,3.84492 ,3.84492 ,3.84492 ,3.84492 ,3.84492 ,3.832181 ,3.805393 ,3.78335 ,3.810435 ,3.935273 ,4.205532 ,4.256323 ,4.000676 ,3.541638 ,3.126607 ,2.870787 ,2.905003 ,3.201712 ,3.327903 ,2.943648 ,2.196124 ,1.832284 ,1.910687 ,1.993719 ,2.011214 ,1.887354 ,2.082107 ,2.092562 ,1.702047 ,1.184845 ,0.8457201 ,0.9311475 ,0.9337167 ,1.051466 ,1.117427 ,1.122554 ,0.9346124 ,0.7471529 ,0.6617199 ,0.6013954 ,0.4154743 ,0.4006405 ,0.324375 ,0.332761 ,0.3243852 ,0.2756581 ,0.3112592 ,0.252873 ,0.2601845 ,0.197864 ,0.1868872 ,0.1596786 ,0.1151958 ,0.06955923 ,0.09676785 ,0.1679701 ,0.21313 ,0.1419278 ,0.07072558 ,0.03274846 ,0.04632313 ,0.05865502 ,0.02590655 ,0.015977 ,0.0295235 ,0.04405594 ,0.05799611 ,0.03211773 ,0.01758529 ,0 ,0 ,0.01369819 ,0.04105308 ,0.04105308 ,0.02735489 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
3 ,3.848248 ,3.857499 ,3.875999 ,3.894499 ,3.912999 ,3.9315 ,3.918929 ,3.872095 ,3.835364 ,3.914507 ,4.083806 ,4.258289 ,4.218887 ,3.927992 ,3.376139 ,2.852891 ,2.646676 ,2.901848 ,3.328588 ,3.405606 ,2.938776 ,2.325859 ,2.157166 ,2.298588 ,2.332303 ,2.264097 ,2.119324 ,2.12628 ,2.026726 ,1.748732 ,1.335192 ,1.119565 ,1.058939 ,1.035528 ,0.9862177 ,1.073478 ,1.052995 ,0.87173 ,0.6398867 ,0.609533 ,0.5681964 ,0.4568171 ,0.4307986 ,0.388196 ,0.4020251 ,0.3279649 ,0.2597197 ,0.2597197 ,0.2423934 ,0.199959 ,0.2356345 ,0.2660929 ,0.2660929 ,0.1236141 ,0.1378636 ,0.2030697 ,0.2742719 ,0.2780978 ,0.1772906 ,0.1060884 ,2.852647e-3 ,0.02487909 ,0.02487909 ,0.02202644 ,3.645117e-3 ,0.03924623 ,0.07484734 ,0.1068033 ,0.08668755 ,0.05108644 ,0.01548533 ,0 ,0.01369819 ,0.04105308 ,0.04105308 ,0.02735489 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
4 ,3.821621 ,3.75687 ,3.627368 ,3.497866 ,3.368364 ,3.238862 ,3.186725 ,3.219898 ,3.376915 ,3.645286 ,3.885166 ,3.872752 ,3.856026 ,3.869461 ,3.602115 ,3.224362 ,2.819483 ,2.938606 ,3.113246 ,3.188184 ,2.968449 ,2.613747 ,2.501254 ,2.427187 ,2.335384 ,1.981326 ,1.787448 ,1.635114 ,1.599512 ,1.606327 ,1.326054 ,1.322351 ,1.062343 ,1.041975 ,0.9430188 ,1.131841 ,1.062837 ,0.9139137 ,0.5750662 ,0.6186514 ,0.5300426 ,0.538456 ,0.5146691 ,0.5681133 ,0.5779214 ,0.4485442 ,0.3007664 ,0.2064688 ,0.2009509 ,0.1370602 ,0.1869616 ,0.1869616 ,0.2141702 ,0.1251271 ,0.2429198 ,0.2277034 ,0.2865136 ,0.2392082 ,0.1916148 ,0.1060884 ,2.852647e-3 ,0.02487909 ,0.02487909 ,0.02202644 ,3.645117e-3 ,0.03924623 ,0.07484734 ,0.1248192 ,0.1201887 ,0.08458759 ,0.03097066 ,0 ,0.01369819 ,0.04105308 ,0.04105308 ,0.02735489 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
5 ,3.811636 ,3.719135 ,3.534132 ,3.349129 ,3.164126 ,2.979123 ,3.041135 ,3.375534 ,3.903806 ,4.246732 ,4.316487 ,4.103872 ,4.074337 ,4.162865 ,3.869325 ,3.746452 ,3.444921 ,3.452261 ,3.066148 ,2.799013 ,2.723382 ,2.622968 ,2.606662 ,2.573435 ,2.217368 ,2.010514 ,1.692559 ,1.761932 ,1.667351 ,1.712027 ,1.504676 ,1.437019 ,1.171661 ,1.064697 ,0.9958513 ,0.9323896 ,0.9345884 ,0.7470889 ,0.5947653 ,0.5508708 ,0.4258702 ,0.4568954 ,0.4278308 ,0.4911231 ,0.5049521 ,0.4290526 ,0.300793 ,0.2598477 ,0.233384 ,0.148037 ,0.1534555 ,0.1424788 ,0.1780799 ,0.1246348 ,0.2935587 ,0.2995548 ,0.3173245 ,0.2191262 ,0.1992766 ,0.154701 ,0.05122691 ,0.05150566 ,0.02487909 ,0.02202644 ,0 ,0.01944546 ,0.0615828 ,0.09761445 ,0.1091396 ,0.0670023 ,0.03097066 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
6 ,3.828278 ,3.782027 ,3.689526 ,3.597024 ,3.504523 ,3.412022 ,3.513094 ,3.827625 ,4.226554 ,4.298996 ,4.084242 ,3.794472 ,3.846281 ,4.061668 ,3.899331 ,3.974388 ,3.731451 ,3.478247 ,2.712706 ,2.330534 ,2.481983 ,2.619051 ,2.621205 ,2.579303 ,2.119519 ,1.919915 ,1.483098 ,1.524594 ,1.455413 ,1.498726 ,1.516655 ,1.417695 ,1.200639 ,1.033534 ,1.024608 ,1.046241 ,1.069151 ,0.8559866 ,0.7044665 ,0.5238788 ,0.5383149 ,0.5550406 ,0.5965488 ,0.4867415 ,0.4609485 ,0.4094622 ,0.3792344 ,0.3454507 ,0.3007122 ,0.2141584 ,0.114506 ,0.08988166 ,0.1251303 ,0.1785597 ,0.2452211 ,0.1944036 ,0.2067339 ,0.1754353 ,0.1851907 ,0.1193382 ,0.04837427 ,0.04020124 ,0.02590655 ,0.05778329 ,0.04420862 ,0.05132219 ,0.0615828 ,0.07959863 ,0.0756385 ,0.03350115 ,0.01548533 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
7 ,3.838263 ,3.819763 ,3.782762 ,3.745762 ,3.708761 ,3.671761 ,3.837036 ,4.225365 ,4.649765 ,4.593117 ,4.164626 ,3.733849 ,3.67263 ,3.796137 ,3.73852 ,4.057475 ,3.94955 ,3.56688 ,2.625135 ,2.184407 ,2.329726 ,2.471449 ,2.676501 ,2.725034 ,2.270878 ,2.025842 ,1.517649 ,1.771844 ,1.601988 ,1.560769 ,1.356001 ,1.374829 ,1.236049 ,1.175909 ,0.944449 ,0.9054391 ,0.806199 ,0.6599347 ,0.5888012 ,0.4571176 ,0.5026057 ,0.506342 ,0.555989 ,0.4649694 ,0.4433952 ,0.5607179 ,0.5090338 ,0.4678907 ,0.2653199 ,0.2277836 ,0.1797633 ,0.1535574 ,0.1424287 ,0.1780236 ,0.194194 ,0.1502004 ,0.1037206 ,0.07815493 ,0.09990263 ,0.08397538 ,0.04837427 ,0.04020124 ,0.02590655 ,0.05778329 ,0.07616462 ,0.09300092 ,0.1243302 ,0.0923742 ,0.06320602 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5.132944e-3 ,0.03170995 ,0.05677921 ,0.05853143 ,0.03195442 ,6.885167e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
8 ,3.874876 ,3.958127 ,4.124629 ,4.291132 ,4.457635 ,4.624137 ,4.880443 ,5.235776 ,5.43596 ,4.963212 ,4.0991 ,3.506255 ,3.501165 ,3.704626 ,3.576799 ,3.70758 ,3.508868 ,3.198 ,2.555001 ,2.406359 ,2.656982 ,2.724308 ,2.765615 ,2.42098 ,2.1674 ,1.771402 ,1.59721 ,1.612043 ,1.460595 ,1.40824 ,1.196055 ,1.309882 ,1.135502 ,1.193226 ,1.027176 ,1.059369 ,0.9072104 ,0.776232 ,0.6246431 ,0.5285606 ,0.5615871 ,0.5553044 ,0.5056574 ,0.5147182 ,0.512416 ,0.625908 ,0.4697998 ,0.3983998 ,0.2031271 ,0.1809423 ,0.1720606 ,0.170479 ,0.178519 ,0.1962855 ,0.1813957 ,0.1101935 ,0.07266027 ,0.04255382 ,0.07026065 ,0.04565591 ,0.07840438 ,0.07784688 ,0.08456157 ,0.08368985 ,0.0884965 ,0.08327819 ,0.0935388 ,0.0615828 ,0.04213735 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01719602 ,0.05279713 ,0.08839824 ,0.09627148 ,0.06755554 ,0.03195442 ,6.885167e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
9 ,3.848248 ,3.857499 ,3.875999 ,3.894499 ,3.912999 ,3.9315 ,4.12276 ,4.504525 ,4.87471 ,4.72028 ,4.229699 ,3.894699 ,3.758918 ,3.597262 ,3.312052 ,3.310991 ,3.233541 ,2.950125 ,2.591222 ,2.672063 ,2.899256 ,2.871406 ,2.697044 ,2.205912 ,1.939246 ,1.664533 ,1.668129 ,1.708771 ,1.425793 ,1.250048 ,0.8923166 ,1.076336 ,0.999784 ,1.133203 ,1.003765 ,1.04494 ,0.8781654 ,0.6688654 ,0.4634388 ,0.5040494 ,0.4977163 ,0.4898007 ,0.3199339 ,0.3754736 ,0.3663063 ,0.469431 ,0.3060114 ,0.3235647 ,0.2067923 ,0.2436001 ,0.2168807 ,0.1875116 ,0.1878641 ,0.161151 ,0.1630719 ,0.1310706 ,0.1419493 ,0.1472057 ,0.1273191 ,0.0810187 ,0.07840438 ,0.06427222 ,0.05865502 ,0.05778329 ,0.07616462 ,0.08327819 ,0.0935388 ,0.0615828 ,0.04213735 ,0.020778 ,0.03642582 ,0.03642582 ,0.01564782 ,0 ,0 ,0 ,0.01719602 ,0.05279713 ,0.08839824 ,0.09627148 ,0.06755554 ,0.03195442 ,6.885167e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
