conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang10310.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,1.607043 ,1.620918 ,1.648668 ,1.676419 ,1.704169 ,1.73192 ,1.846827 ,2.057845 ,2.315546 ,2.449549 ,2.448867 ,2.360074 ,2.31819 ,2.285994 ,2.126306 ,1.897755 ,1.709032 ,1.459015 ,1.159224 ,1.063885 ,1.32138 ,1.663943 ,1.578808 ,1.450644 ,1.156421 ,1.363027 ,1.492058 ,1.698102 ,1.536887 ,1.480394 ,1.441118 ,1.332413 ,1.169321 ,1.072142 ,0.9069412 ,0.6701322 ,0.7202358 ,0.9754744 ,1.229317 ,1.139522 ,0.9268015 ,0.7878244 ,0.7313129 ,0.8398424 ,0.8711803 ,0.8807569 ,0.9560374 ,0.9291141 ,1.028888 ,0.8635948 ,0.7702256 ,0.6705393 ,0.7344146 ,0.7343078 ,0.5547374 ,0.3609085 ,0.3469531 ,0.5143277 ,0.5115359 ,0.4053608 ,0.1971055 ,0.2178856 ,0.2712873 ,0.3682251 ,0.5065594 ,0.4385736 ,0.3057539 ,0.1140179 ,0.128602 ,0.160205 ,0.2200649 ,0.2476614 ,0.2353543 ,0.2041574 ,0.1231593 ,0.08206468 ,0.1031761 ,0.2859851 ,0.3401297 ,0.2369536 ,0.05414461 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,1.625349 ,1.6901 ,1.819602 ,1.949104 ,2.078606 ,2.208108 ,2.3749 ,2.582813 ,2.786883 ,2.874106 ,2.829022 ,2.680257 ,2.49728 ,2.249667 ,1.853517 ,1.54408 ,1.377448 ,1.240599 ,1.063965 ,1.092486 ,1.371152 ,1.629216 ,1.41747 ,1.334483 ,1.053361 ,1.296858 ,1.428258 ,1.712913 ,1.568488 ,1.420665 ,1.288236 ,1.244792 ,1.226917 ,1.293948 ,1.103349 ,0.9076333 ,0.7623 ,1.004104 ,1.049027 ,1.03564 ,0.8647515 ,0.93588 ,0.9494549 ,1.024776 ,0.855354 ,0.8879909 ,0.9308663 ,0.9057559 ,0.8919322 ,0.717846 ,0.6537931 ,0.5365052 ,0.6691072 ,0.7046402 ,0.6878294 ,0.504193 ,0.5003287 ,0.5703393 ,0.5467305 ,0.4972239 ,0.2876615 ,0.2740869 ,0.3082934 ,0.4122441 ,0.5143965 ,0.4089877 ,0.2956482 ,0.1890546 ,0.2246557 ,0.210414 ,0.2370407 ,0.2558365 ,0.2465068 ,0.2131572 ,0.1244571 ,0.1112658 ,0.1335863 ,0.2846293 ,0.3018465 ,0.2079932 ,0.08436831 ,0.07484891 ,0.09991817 ,0.1063079 ,0.09996151 ,0.08776419 ,0.07021135 ,0.05265851 ,0.03510567 ,0.01755284 ,8.776419e-3 ,
2 ,1.635334 ,1.727835 ,1.912838 ,2.097841 ,2.282844 ,2.467847 ,2.622405 ,2.743393 ,2.786443 ,2.7073 ,2.493394 ,2.167043 ,1.772155 ,1.362868 ,1.082295 ,1.097519 ,1.21011 ,1.245511 ,1.218063 ,1.266336 ,1.312694 ,1.2938 ,1.105626 ,1.210465 ,1.086748 ,1.242608 ,1.351954 ,1.613006 ,1.436859 ,1.283419 ,1.113389 ,1.126393 ,1.090692 ,1.228765 ,1.277437 ,1.28642 ,0.9248242 ,0.9392251 ,0.8590393 ,1.088376 ,0.9906667 ,0.9822806 ,0.8911254 ,0.99014 ,0.8565171 ,0.9220493 ,0.8561833 ,0.765017 ,0.7192708 ,0.5934246 ,0.7109147 ,0.5862112 ,0.6685421 ,0.5260727 ,0.5678088 ,0.4990029 ,0.5648276 ,0.5483442 ,0.4752438 ,0.4273403 ,0.2887418 ,0.2559121 ,0.2564803 ,0.3285543 ,0.3656332 ,0.3204893 ,0.2455627 ,0.2136067 ,0.2337224 ,0.2277676 ,0.2719796 ,0.2706596 ,0.2191104 ,0.1392973 ,0.08619827 ,0.1360045 ,0.1888016 ,0.2433072 ,0.206875 ,0.1290087 ,0.0663201 ,0.07484891 ,0.09991817 ,0.1063079 ,0.09996151 ,0.08776419 ,0.07021135 ,0.05265851 ,0.03510567 ,0.01755284 ,8.776419e-3 ,
3 ,1.628677 ,1.702678 ,1.850681 ,1.998683 ,2.146685 ,2.294687 ,2.42343 ,2.530935 ,2.579616 ,2.525446 ,2.320377 ,1.931727 ,1.587112 ,1.367402 ,1.28754 ,1.288148 ,1.194317 ,1.192132 ,1.291065 ,1.498321 ,1.61991 ,1.53892 ,1.411425 ,1.411998 ,1.227079 ,1.182159 ,1.27081 ,1.432544 ,1.405825 ,1.381393 ,1.26573 ,1.152688 ,1.115263 ,1.258948 ,1.443082 ,1.337778 ,1.071755 ,0.9235586 ,0.8256701 ,1.014396 ,1.04703 ,1.160983 ,1.204093 ,1.278263 ,1.004736 ,0.8885841 ,0.6959555 ,0.6457345 ,0.600996 ,0.5329356 ,0.5916427 ,0.4434042 ,0.5176951 ,0.4553808 ,0.6100552 ,0.6184477 ,0.7287583 ,0.6969831 ,0.6534877 ,0.5789576 ,0.5654093 ,0.4529256 ,0.3979809 ,0.3373175 ,0.4111591 ,0.3510741 ,0.2625276 ,0.2378618 ,0.2792255 ,0.2439151 ,0.2325728 ,0.2178836 ,0.1811576 ,0.1460363 ,0.2151445 ,0.3159475 ,0.345215 ,0.2701777 ,0.2003018 ,0.1673593 ,0.194323 ,0.2390601 ,0.2436886 ,0.1857613 ,0.1256537 ,0.08776419 ,0.07021135 ,0.05265851 ,0.03510567 ,0.01755284 ,8.776419e-3 ,
4 ,1.625349 ,1.6901 ,1.819602 ,1.949104 ,2.078606 ,2.208108 ,2.247506 ,2.187545 ,2.028824 ,1.862457 ,1.65795 ,1.358869 ,1.169308 ,1.206133 ,1.552794 ,1.716588 ,1.663002 ,1.529556 ,1.630244 ,1.742638 ,1.655449 ,1.389384 ,1.331323 ,1.447374 ,1.38363 ,1.337304 ,1.224406 ,1.362537 ,1.329887 ,1.440148 ,1.266677 ,1.014519 ,0.8737389 ,1.00187 ,1.353736 ,1.307652 ,1.177938 ,0.8996486 ,0.84561 ,0.9987353 ,1.021084 ,0.9503522 ,0.9082146 ,1.022019 ,1.075767 ,0.9079768 ,0.8265061 ,0.8083594 ,0.8512586 ,0.7034778 ,0.6055562 ,0.5327724 ,0.5334774 ,0.5067643 ,0.5329702 ,0.5281775 ,0.58161 ,0.5811334 ,0.596848 ,0.5435948 ,0.5711146 ,0.5298331 ,0.4297445 ,0.3522027 ,0.3621323 ,0.3892253 ,0.3053156 ,0.3269766 ,0.3773927 ,0.3634416 ,0.2585757 ,0.1568009 ,0.09155359 ,0.0937227 ,0.300442 ,0.4101333 ,0.440808 ,0.2997599 ,0.270295 ,0.2636308 ,0.2618786 ,0.262294 ,0.2190983 ,0.1191801 ,0.03853831 ,0 ,0 ,0 ,0 ,0 ,0 ,
5 ,1.625349 ,1.6901 ,1.819602 ,1.949104 ,2.078606 ,2.208108 ,2.222027 ,2.108491 ,1.905685 ,1.793488 ,1.713758 ,1.529964 ,1.437833 ,1.551076 ,1.867708 ,1.831951 ,1.61116 ,1.40054 ,1.576694 ,1.82163 ,1.887803 ,1.745248 ,1.708342 ,1.781918 ,1.596371 ,1.564941 ,1.331518 ,1.51518 ,1.369123 ,1.551649 ,1.39241 ,1.104987 ,0.9874073 ,1.064222 ,1.415752 ,1.266606 ,1.187612 ,0.9710305 ,0.9170606 ,0.9279361 ,1.050762 ,0.9674377 ,1.033706 ,0.9497236 ,1.104634 ,0.9397015 ,0.944056 ,0.9866209 ,0.9347012 ,0.7125763 ,0.4651753 ,0.517095 ,0.6047297 ,0.675867 ,0.6603368 ,0.5751217 ,0.5488859 ,0.5283383 ,0.6170793 ,0.6082801 ,0.7340453 ,0.6509248 ,0.5771657 ,0.3413494 ,0.4016163 ,0.4028309 ,0.400019 ,0.3937996 ,0.4453479 ,0.395505 ,0.2546075 ,0.1595793 ,0.131058 ,0.1332271 ,0.3223449 ,0.4101333 ,0.423612 ,0.2572287 ,0.2453166 ,0.2809177 ,0.3113859 ,0.2942485 ,0.2259834 ,0.1191801 ,0.03853831 ,0 ,0 ,0 ,0 ,0 ,0 ,
6 ,1.628677 ,1.702678 ,1.850681 ,1.998683 ,2.146685 ,2.294687 ,2.321515 ,2.21472 ,1.985371 ,1.773281 ,1.604674 ,1.487835 ,1.530187 ,1.701921 ,1.841884 ,1.710906 ,1.528508 ,1.490321 ,1.700513 ,1.860086 ,1.76274 ,1.467515 ,1.380192 ,1.568182 ,1.693072 ,1.785791 ,1.542504 ,1.573063 ,1.395029 ,1.360491 ,1.202972 ,0.9514866 ,0.9675363 ,1.075781 ,1.294506 ,1.171978 ,1.071041 ,0.9537007 ,0.8550775 ,0.7505469 ,0.8433073 ,0.8299487 ,0.8649204 ,0.8740173 ,0.9767997 ,0.9392071 ,0.9206083 ,0.963371 ,0.9332287 ,0.7203505 ,0.5440773 ,0.4974995 ,0.5166681 ,0.6057112 ,0.6002166 ,0.6086091 ,0.5571704 ,0.4914628 ,0.46778 ,0.4573777 ,0.5584758 ,0.5109564 ,0.469441 ,0.368343 ,0.368343 ,0.3818895 ,0.3818895 ,0.4183517 ,0.4342988 ,0.3986977 ,0.27108 ,0.1580523 ,0.108753 ,0.09873512 ,0.2359481 ,0.2804376 ,0.2920036 ,0.1903917 ,0.1952016 ,0.2030748 ,0.1743589 ,0.1300372 ,0.08221297 ,0.0397267 ,0.0128461 ,0 ,0 ,0 ,0 ,0 ,0 ,
7 ,1.62202 ,1.677521 ,1.788523 ,1.899525 ,2.010526 ,2.121528 ,2.160758 ,2.120843 ,1.976811 ,1.758385 ,1.518338 ,1.345407 ,1.428089 ,1.659723 ,1.705076 ,1.594228 ,1.398195 ,1.477947 ,1.640404 ,1.723913 ,1.665182 ,1.556441 ,1.655323 ,1.728899 ,1.647068 ,1.457427 ,1.269644 ,1.256739 ,1.296639 ,1.326622 ,1.281046 ,1.035462 ,1.031937 ,0.9944125 ,1.141936 ,1.083126 ,1.089722 ,1.015102 ,0.9172826 ,0.8486625 ,0.8848568 ,0.8601417 ,0.8973451 ,0.8548999 ,0.879516 ,0.9854987 ,0.9966865 ,0.9558401 ,0.6893651 ,0.5637691 ,0.5067184 ,0.5125525 ,0.6348993 ,0.6705779 ,0.6482724 ,0.5906207 ,0.6242897 ,0.5939449 ,0.4814471 ,0.3859372 ,0.4844209 ,0.4233269 ,0.4160181 ,0.321497 ,0.4026288 ,0.4175699 ,0.399313 ,0.3502023 ,0.2949472 ,0.2857883 ,0.3029431 ,0.3151163 ,0.2676054 ,0.1772945 ,0.1932001 ,0.2364991 ,0.2384117 ,0.1685073 ,0.1252084 ,0.1173352 ,0.1460511 ,0.1642112 ,0.1437704 ,0.07945339 ,0.0256922 ,0 ,0 ,0 ,0 ,0 ,0 ,
8 ,1.62202 ,1.677521 ,1.788523 ,1.899525 ,2.010526 ,2.121528 ,2.148018 ,2.081316 ,1.901683 ,1.660396 ,1.456141 ,1.435078 ,1.622541 ,1.822381 ,1.648843 ,1.525558 ,1.524531 ,1.81311 ,1.841081 ,1.66271 ,1.471833 ,1.334031 ,1.436743 ,1.46506 ,1.450688 ,1.279303 ,1.151587 ,1.213627 ,1.422006 ,1.391822 ,1.2813 ,0.9694058 ,1.030032 ,0.9394285 ,0.9455571 ,1.000035 ,1.078335 ,1.1034 ,0.9974631 ,0.9009167 ,0.7464436 ,0.6538659 ,0.7156705 ,0.801748 ,0.8318072 ,0.9199132 ,0.950141 ,0.8327481 ,0.5762422 ,0.5720726 ,0.5737306 ,0.6015181 ,0.625454 ,0.5988833 ,0.6332038 ,0.5847723 ,0.6625084 ,0.5752994 ,0.4036286 ,0.2726393 ,0.273116 ,0.2891833 ,0.3410419 ,0.3484906 ,0.3410447 ,0.3650278 ,0.3299741 ,0.3505642 ,0.2567734 ,0.3111112 ,0.3428374 ,0.3432355 ,0.2453004 ,0.159295 ,0.1919023 ,0.2072979 ,0.1908055 ,0.122199 ,0.1068033 ,0.1383989 ,0.2245467 ,0.296468 ,0.2806557 ,0.1589068 ,0.05138441 ,0 ,0 ,0 ,0 ,0 ,0 ,
9 ,1.615364 ,1.652364 ,1.726365 ,1.800366 ,1.874368 ,1.948369 ,2.01274 ,2.066492 ,2.056937 ,1.904985 ,1.682433 ,1.541428 ,1.593154 ,1.722931 ,1.703357 ,1.776384 ,1.856167 ,2.0107 ,1.896267 ,1.589091 ,1.358683 ,1.3458 ,1.566024 ,1.582311 ,1.403677 ,1.234874 ,1.313355 ,1.505033 ,1.604588 ,1.482194 ,1.275122 ,1.131707 ,1.151206 ,1.055636 ,0.9812991 ,0.9878601 ,1.069089 ,1.137316 ,1.093598 ,1.040947 ,0.7711669 ,0.6019441 ,0.7003226 ,0.7299519 ,0.8190041 ,0.8349351 ,0.9680899 ,0.9644641 ,0.6560385 ,0.6162678 ,0.5842058 ,0.7613212 ,0.8920604 ,0.8298111 ,0.8023245 ,0.5586504 ,0.5462583 ,0.4590493 ,0.4193132 ,0.2805336 ,0.2454092 ,0.2535822 ,0.3177727 ,0.3852505 ,0.5375845 ,0.5945596 ,0.5350779 ,0.3954576 ,0.2965745 ,0.2885783 ,0.2894393 ,0.3028085 ,0.2535092 ,0.1987994 ,0.2151031 ,0.2364991 ,0.2556077 ,0.2161715 ,0.1818967 ,0.1778912 ,0.2335708 ,0.296468 ,0.2806557 ,0.1589068 ,0.05138441 ,0 ,0 ,0 ,0 ,0 ,0 ,
