conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang10030.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,4.560629 ,4.768757 ,5.185013 ,5.60127 ,6.017526 ,6.433783 ,6.800649 ,7.113051 ,7.298908 ,7.286238 ,7.045221 ,6.598927 ,6.132373 ,5.697867 ,5.336678 ,4.608006 ,4.135527 ,3.754245 ,3.587498 ,3.252589 ,2.947867 ,2.646852 ,2.269693 ,2.089477 ,2.055705 ,2.019012 ,1.543922 ,1.33262 ,1.257428 ,1.257278 ,1.253443 ,1.036925 ,1.079865 ,0.8544717 ,0.7138733 ,0.7110097 ,0.5826242 ,0.5864228 ,0.3065418 ,0.2121786 ,0.1664903 ,0.1557657 ,0.1557657 ,0.1202252 ,0.07726944 ,0.1813138 ,0.1520366 ,0.1332779 ,0.04569859 ,0.06582308 ,0.05780677 ,0.04134168 ,0.04081293 ,0.04081293 ,0.04081293 ,8.994194e-3 ,0.0304805 ,0.0304805 ,0.0214863 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,4.562293 ,4.775046 ,5.200553 ,5.626059 ,6.051566 ,6.477073 ,6.773956 ,6.929004 ,6.901541 ,6.751701 ,6.466724 ,6.050804 ,5.629004 ,5.303546 ,5.256154 ,4.729708 ,4.23294 ,3.578991 ,3.359836 ,3.12035 ,2.828299 ,2.597206 ,2.272596 ,2.31327 ,2.165809 ,2.145733 ,1.728254 ,1.643993 ,1.555313 ,1.361517 ,1.274922 ,1.061988 ,1.153042 ,0.9670181 ,0.7924839 ,0.710389 ,0.5557952 ,0.5421568 ,0.3201692 ,0.2408282 ,0.2117532 ,0.188671 ,0.1752546 ,0.1070202 ,0.067497 ,0.122814 ,0.1013577 ,0.08885192 ,0.03046573 ,0.04388205 ,0.03853784 ,0.02756112 ,0.05441724 ,0.05441724 ,0.05441724 ,5.99613e-3 ,0.02032033 ,0.02032033 ,0.02817762 ,0.02282796 ,0.02282796 ,8.974542e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2 ,4.575607 ,4.82536 ,5.324868 ,5.824376 ,6.323884 ,6.823391 ,7.082731 ,7.077232 ,6.735066 ,6.175461 ,5.606597 ,5.358062 ,5.254165 ,5.06972 ,4.681885 ,4.137897 ,3.821103 ,3.389702 ,3.261894 ,3.268637 ,3.126734 ,2.842355 ,2.363405 ,2.54722 ,2.468447 ,2.439318 ,1.948225 ,1.928449 ,1.678794 ,1.408378 ,1.107618 ,0.9448946 ,0.8755169 ,0.8415179 ,0.7658345 ,0.683816 ,0.5036117 ,0.42706 ,0.3918606 ,0.3014895 ,0.250659 ,0.172307 ,0.1566589 ,0.1794441 ,0.1685581 ,0.1404663 ,0.03560111 ,0 ,0 ,0 ,0 ,0 ,0.02720862 ,0.02720862 ,0.02720862 ,0 ,0 ,0 ,0.01385341 ,0.02282796 ,0.02282796 ,8.974542e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
3 ,4.552308 ,4.737311 ,5.107316 ,5.477322 ,5.847328 ,6.217334 ,6.53919 ,6.807952 ,6.895758 ,6.635466 ,6.109833 ,5.55601 ,5.162659 ,4.900723 ,4.804432 ,4.688471 ,4.441848 ,3.92931 ,3.56922 ,3.337713 ,2.984617 ,2.643427 ,2.380407 ,2.576254 ,2.394449 ,2.400788 ,2.206998 ,2.177431 ,1.794671 ,1.380687 ,1.103249 ,0.9160541 ,0.8378012 ,0.8174329 ,0.8392898 ,0.704036 ,0.53895 ,0.3655315 ,0.3299303 ,0.2834537 ,0.2929477 ,0.2024734 ,0.1727794 ,0.1371783 ,0.1743003 ,0.1246533 ,0.05345111 ,0.0605138 ,0.0605138 ,0.06855379 ,0.01692167 ,0.04312762 ,0.06229625 ,0.05341457 ,0.02720862 ,0 ,0 ,0 ,0.01385341 ,0.02282796 ,0.02282796 ,8.974542e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
4 ,4.562293 ,4.775046 ,5.200553 ,5.626059 ,6.051566 ,6.477073 ,6.850393 ,7.166165 ,7.291296 ,7.053866 ,6.510282 ,5.865339 ,5.328572 ,4.915394 ,4.732218 ,4.79973 ,4.707087 ,4.337355 ,3.817324 ,3.392498 ,2.988014 ,2.520015 ,2.292426 ,2.307239 ,2.334698 ,2.249014 ,2.120375 ,1.900958 ,1.513226 ,1.19501 ,1.017841 ,0.967822 ,0.8467172 ,0.7580373 ,0.7278915 ,0.5465533 ,0.4533997 ,0.3479238 ,0.3743405 ,0.2895261 ,0.3100979 ,0.1999549 ,0.1895845 ,0.1262922 ,0.1921503 ,0.210027 ,0.1388247 ,0.1333816 ,0.1260835 ,0.1341235 ,0.07714717 ,0.04312762 ,0.03508763 ,0.02620595 ,0 ,0 ,0.02127691 ,0.02127691 ,0.02127691 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
5 ,4.538994 ,4.686997 ,4.983001 ,5.279006 ,5.57501 ,5.871015 ,6.306852 ,6.896886 ,7.458767 ,7.545624 ,7.170085 ,6.552411 ,5.946381 ,5.437702 ,5.313535 ,5.534425 ,5.399362 ,4.841489 ,4.005318 ,3.281662 ,2.747045 ,2.353064 ,2.380466 ,2.358369 ,2.336511 ,2.209781 ,2.003845 ,1.651577 ,1.240465 ,1.023334 ,1.021893 ,0.9781124 ,0.9105593 ,0.6108419 ,0.5389664 ,0.4464645 ,0.4818287 ,0.4011326 ,0.2943292 ,0.2397139 ,0.2521756 ,0.1864164 ,0.1723705 ,0.06453751 ,0.0947945 ,0.1051618 ,0.1032236 ,0.1636385 ,0.1563404 ,0.1643804 ,0.07714717 ,0.04312762 ,0.03508763 ,0.02620595 ,0 ,0 ,0.02127691 ,0.02151523 ,0.04326293 ,0.02198602 ,0.0217477 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
6 ,4.535666 ,4.674418 ,4.951922 ,5.229427 ,5.506931 ,5.784435 ,6.07997 ,6.395388 ,6.566788 ,6.300161 ,5.827985 ,5.643301 ,5.53241 ,5.258651 ,4.881974 ,4.902253 ,4.915018 ,4.691076 ,4.272446 ,3.8191 ,3.286997 ,2.751142 ,2.5612 ,2.586407 ,2.497691 ,2.121753 ,1.649117 ,1.411376 ,1.258325 ,1.089095 ,0.9877103 ,0.9706785 ,0.9903536 ,0.7421129 ,0.5477058 ,0.4480532 ,0.4304993 ,0.3750254 ,0.2950405 ,0.2129628 ,0.2376861 ,0.2108677 ,0.2027289 ,0.1087415 ,0.05538927 ,0.1210736 ,0.1191354 ,0.1368865 ,0.120451 ,0.120451 ,0.08484989 ,0.02620595 ,0.02620595 ,0.02620595 ,0 ,0.02960498 ,0.05088189 ,0.05112021 ,0.04326293 ,0.02198602 ,0.0217477 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01995329 ,0.03795289 ,0.03795289 ,0.01799959 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
7 ,4.515696 ,4.598947 ,4.765449 ,4.931952 ,5.098455 ,5.264957 ,5.457565 ,5.678961 ,5.802829 ,5.590372 ,5.269737 ,5.291461 ,5.366497 ,5.205998 ,4.745166 ,4.567513 ,4.521684 ,4.307677 ,3.972192 ,3.716072 ,3.395162 ,2.93748 ,2.554717 ,2.577713 ,2.412138 ,2.124747 ,1.544168 ,1.479252 ,1.306027 ,1.188088 ,0.9628341 ,0.7926043 ,0.8709572 ,0.686222 ,0.6332095 ,0.4480532 ,0.411485 ,0.3916122 ,0.3564815 ,0.2852793 ,0.260556 ,0.1943263 ,0.2018357 ,0.1534187 ,0.07677341 ,0.06742476 ,0.05521812 ,0.09081923 ,0.09265854 ,0.07120222 ,0.03560111 ,0.02620595 ,0.02620595 ,0.02620595 ,0 ,0.02960498 ,0.02960498 ,0.06520609 ,0.05734881 ,0.05734881 ,0.0217477 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01995329 ,0.03795289 ,0.03795289 ,0.01799959 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
8 ,4.519024 ,4.611525 ,4.796528 ,4.981531 ,5.166534 ,5.351537 ,5.506095 ,5.627083 ,5.690471 ,5.686248 ,5.623751 ,5.535734 ,5.295817 ,4.890337 ,4.426474 ,4.228493 ,4.229478 ,4.117494 ,3.921947 ,3.870132 ,3.660556 ,3.203456 ,2.504096 ,2.450733 ,2.234556 ,2.021578 ,1.560166 ,1.553155 ,1.426435 ,1.270734 ,1.040061 ,0.9433108 ,1.012765 ,0.8514412 ,0.6922986 ,0.4268803 ,0.4107949 ,0.4716183 ,0.5259264 ,0.4108297 ,0.3795802 ,0.2274522 ,0.2134064 ,0.1264204 ,0.05521818 ,0.06742476 ,0.05521812 ,0.06590654 ,0.07872257 ,0.05726625 ,0.04657783 ,0.0524119 ,0.0524119 ,0.0524119 ,0 ,0.02960498 ,0.02960498 ,0.06496777 ,0.03536279 ,0.03536279 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01995329 ,0.03795289 ,0.03795289 ,0.01799959 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
9 ,4.50571 ,4.561211 ,4.672213 ,4.783215 ,4.894216 ,5.005218 ,5.197321 ,5.478855 ,5.802712 ,6.008467 ,6.025341 ,5.812725 ,5.380457 ,4.837687 ,4.445084 ,4.163102 ,4.064307 ,3.8678 ,3.718616 ,3.654129 ,3.400508 ,2.944188 ,2.286212 ,2.30667 ,2.13858 ,2.080684 ,1.727129 ,1.870386 ,1.645715 ,1.405582 ,0.9345132 ,0.9336944 ,0.953222 ,0.841291 ,0.6286942 ,0.3152824 ,0.372598 ,0.4532941 ,0.569821 ,0.5013555 ,0.4236271 ,0.235898 ,0.1884827 ,0.2133634 ,0.1777623 ,0.1346518 ,0.04291263 ,0.05360105 ,0.07555449 ,0.03264186 ,0.02195344 ,0.02620595 ,0.02620595 ,0.02620595 ,0.02556563 ,0.02556563 ,0.02556563 ,0.03536279 ,0.0492162 ,0.05819075 ,0.02282796 ,8.974542e-3 ,0.02326923 ,0.0269936 ,0.0269936 ,3.724374e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
