conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20630.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,0.6358274 ,0.6219522 ,0.5942018 ,0.5664513 ,0.5387009 ,0.5109505 ,0.6253524 ,0.8965089 ,1.249121 ,1.414249 ,1.306315 ,0.9009264 ,0.5501496 ,0.3882096 ,0.4914364 ,0.5558366 ,0.609856 ,0.7459001 ,0.9537476 ,1.026453 ,0.9920586 ,0.8803847 ,0.8995406 ,0.9362469 ,1.131125 ,0.9204478 ,0.677378 ,0.3861933 ,0.4440212 ,0.5238987 ,0.7785254 ,1.041107 ,1.078759 ,0.9002703 ,0.8555565 ,0.7385266 ,0.5432041 ,0.3707493 ,0.5034011 ,0.6880225 ,0.7123527 ,0.8135516 ,0.6612631 ,0.7327619 ,0.5519617 ,0.8372799 ,0.7552626 ,0.8752377 ,0.705333 ,0.6778614 ,0.5977055 ,0.5990408 ,0.600627 ,0.6408083 ,0.5985301 ,0.5163564 ,0.4042922 ,0.2989188 ,0.3670091 ,0.4119407 ,0.6155595 ,0.5715146 ,0.5749044 ,0.5300607 ,0.5558904 ,0.6074701 ,0.6390731 ,0.6870071 ,0.6120757 ,0.5048363 ,0.5711544 ,0.6860976 ,0.687785 ,0.5270329 ,0.4151418 ,0.3519792 ,0.3377962 ,0.3416898 ,0.4253997 ,0.4648172 ,0.4217433 ,0.3814224 ,0.377951 ,0.4187955 ,0.4305577 ,0.3949388 ,0.3159511 ,0.2369633 ,0.1579755 ,0.07898777 ,0.03949388 ,
1 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.6917777 ,0.7989275 ,0.9481112 ,1.064531 ,1.072938 ,0.8891443 ,0.7054825 ,0.6331236 ,0.7375426 ,0.7705133 ,0.7491205 ,0.7686144 ,0.8787835 ,0.9343346 ,0.911405 ,0.8039208 ,0.802153 ,0.862225 ,1.013373 ,0.8665827 ,0.6567024 ,0.4451628 ,0.4510645 ,0.5076735 ,0.6771459 ,0.8848509 ,0.8832263 ,0.7720911 ,0.7323455 ,0.7341783 ,0.5827503 ,0.6082528 ,0.5987988 ,0.8315744 ,0.7063808 ,0.8220406 ,0.6596832 ,0.7182268 ,0.6385397 ,0.8747202 ,0.7985857 ,0.8787669 ,0.7335746 ,0.7481976 ,0.6413959 ,0.5992693 ,0.6056307 ,0.6412349 ,0.640536 ,0.5393636 ,0.4948777 ,0.4755217 ,0.5445611 ,0.4820363 ,0.484174 ,0.4692217 ,0.5070826 ,0.5679835 ,0.5731064 ,0.6074929 ,0.5938729 ,0.6470593 ,0.5924746 ,0.4978717 ,0.5843584 ,0.7552175 ,0.7859887 ,0.6107145 ,0.4504141 ,0.4564145 ,0.4920156 ,0.516053 ,0.4705968 ,0.3888627 ,0.2992104 ,0.2630021 ,0.2834429 ,0.3462736 ,0.3809957 ,0.3700959 ,0.3174374 ,0.2647789 ,0.2121204 ,0.1594618 ,0.1331326 ,
2 ,0.6374916 ,0.6282415 ,0.6097412 ,0.5912409 ,0.5727406 ,0.5542403 ,0.5668112 ,0.6136449 ,0.7249481 ,0.9205115 ,1.080375 ,1.010317 ,0.8441931 ,0.7375581 ,0.8025415 ,0.9361999 ,0.9121756 ,0.8769748 ,0.8152541 ,0.8245546 ,0.8395404 ,0.7495425 ,0.705742 ,0.725957 ,0.7640442 ,0.7121406 ,0.5942015 ,0.5767851 ,0.4883607 ,0.5439728 ,0.622593 ,0.8573832 ,0.7274794 ,0.5730462 ,0.5255246 ,0.727072 ,0.6883133 ,0.8043259 ,0.6609171 ,0.8247632 ,0.6877012 ,0.8054643 ,0.649014 ,0.7392824 ,0.6486103 ,0.8689057 ,0.6971557 ,0.8432938 ,0.7601663 ,0.7835578 ,0.6286614 ,0.5263093 ,0.571008 ,0.6066185 ,0.6515562 ,0.5195754 ,0.5281032 ,0.6050384 ,0.7078178 ,0.6367373 ,0.5296956 ,0.4981185 ,0.5572859 ,0.6247637 ,0.5928077 ,0.5598158 ,0.4858017 ,0.5533588 ,0.5584511 ,0.5501642 ,0.5345164 ,0.5923495 ,0.6235821 ,0.5406728 ,0.4596562 ,0.5750654 ,0.7128508 ,0.7050637 ,0.5376439 ,0.4377452 ,0.4664611 ,0.4759007 ,0.4327049 ,0.3332822 ,0.2589868 ,0.2326458 ,0.2501987 ,0.2677515 ,0.2853043 ,0.3028572 ,0.3116336 ,
3 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.5898623 ,0.4827125 ,0.3877627 ,0.4711293 ,0.6761612 ,0.8475407 ,0.90464 ,0.8907724 ,0.8185218 ,0.8107868 ,0.7027481 ,0.6275669 ,0.5879354 ,0.7101927 ,0.8014097 ,0.6893226 ,0.5954753 ,0.6562836 ,0.701857 ,0.6298936 ,0.5499673 ,0.6236138 ,0.6288417 ,0.6634459 ,0.607916 ,0.7411313 ,0.6413787 ,0.62935 ,0.639623 ,0.7838603 ,0.7285147 ,0.7351916 ,0.6096812 ,0.7433283 ,0.6970495 ,0.7562032 ,0.6249836 ,0.6468964 ,0.6862218 ,0.8267869 ,0.7560258 ,0.7829537 ,0.7162617 ,0.652371 ,0.5010865 ,0.4291929 ,0.5904134 ,0.6704387 ,0.7798033 ,0.6065905 ,0.6043014 ,0.8124139 ,0.9054378 ,0.8097526 ,0.6625962 ,0.6883678 ,0.7200434 ,0.6077722 ,0.4763031 ,0.5046107 ,0.4380454 ,0.5163281 ,0.4650331 ,0.4627011 ,0.4446853 ,0.4895473 ,0.5203185 ,0.4764711 ,0.4143539 ,0.552173 ,0.6364577 ,0.5917716 ,0.3608474 ,0.2557341 ,0.3705979 ,0.4693997 ,0.4559017 ,0.3069231 ,0.1915593 ,0.1639208 ,0.2165793 ,0.2692378 ,0.3218963 ,0.3745548 ,0.4008841 ,
4 ,0.6341632 ,0.6156629 ,0.5786624 ,0.5416618 ,0.5046612 ,0.4676606 ,0.4673235 ,0.507416 ,0.6113655 ,0.7819556 ,0.9508245 ,1.003813 ,0.9318424 ,0.8086056 ,0.723114 ,0.7247333 ,0.6807123 ,0.661819 ,0.6895503 ,0.8037995 ,0.8107425 ,0.6747798 ,0.6667658 ,0.7006482 ,0.6550468 ,0.589555 ,0.5806565 ,0.7702683 ,0.6505411 ,0.6717157 ,0.6603202 ,0.8268589 ,0.7841834 ,0.6340821 ,0.7306125 ,0.7470035 ,0.7528695 ,0.4993594 ,0.4447182 ,0.5151472 ,0.7271726 ,0.8520855 ,0.7823271 ,0.7230685 ,0.6791802 ,0.6800009 ,0.6624209 ,0.6516336 ,0.7045019 ,0.5801126 ,0.5106427 ,0.4692076 ,0.6526854 ,0.6971808 ,0.7796991 ,0.6172752 ,0.602594 ,0.6788142 ,0.7818582 ,0.7879237 ,0.8125909 ,0.7902857 ,0.7770885 ,0.6386459 ,0.5868308 ,0.6312941 ,0.5319395 ,0.5038494 ,0.4007977 ,0.4275306 ,0.4047787 ,0.39604 ,0.3912101 ,0.3599144 ,0.3513979 ,0.5248181 ,0.6020657 ,0.4964432 ,0.2474708 ,0.1767495 ,0.3525497 ,0.4606792 ,0.4244262 ,0.2403419 ,0.1044439 ,0.07615659 ,0.1463679 ,0.2165793 ,0.2867906 ,0.357002 ,0.3921077 ,
5 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.6790383 ,0.7594006 ,0.8526455 ,0.8712839 ,0.8443653 ,0.8474688 ,0.8608033 ,0.8353644 ,0.740409 ,0.6157024 ,0.5383 ,0.5013058 ,0.5668659 ,0.6727419 ,0.6977857 ,0.6505115 ,0.6988832 ,0.7327656 ,0.6696779 ,0.5575786 ,0.54868 ,0.7382918 ,0.7811421 ,0.6954134 ,0.6190711 ,0.6187344 ,0.7185633 ,0.6395036 ,0.6928171 ,0.6549739 ,0.7200814 ,0.5009675 ,0.4473941 ,0.491134 ,0.6740844 ,0.7864045 ,0.6995542 ,0.5798138 ,0.5662814 ,0.476184 ,0.6434799 ,0.6324948 ,0.7301016 ,0.5830493 ,0.5937377 ,0.5601162 ,0.7244254 ,0.6977091 ,0.7514016 ,0.5333675 ,0.5171112 ,0.4975168 ,0.6339252 ,0.597018 ,0.7688417 ,0.8180174 ,0.9225609 ,0.7577094 ,0.7085336 ,0.6547017 ,0.5825869 ,0.440613 ,0.3227463 ,0.301387 ,0.3209097 ,0.3259383 ,0.3462548 ,0.3892575 ,0.4257584 ,0.4837694 ,0.4404275 ,0.3730604 ,0.3005319 ,0.2914496 ,0.3506337 ,0.3778179 ,0.3573771 ,0.2930601 ,0.2392989 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,
6 ,0.6374916 ,0.6282415 ,0.6097412 ,0.5912409 ,0.5727406 ,0.5542403 ,0.6432477 ,0.8508061 ,1.101144 ,1.159171 ,1.033832 ,0.8289756 ,0.6680224 ,0.5890385 ,0.7126297 ,0.7553576 ,0.78899 ,0.690545 ,0.7044817 ,0.667026 ,0.5602227 ,0.5214269 ,0.6703558 ,0.7133229 ,0.6571208 ,0.5943434 ,0.6125396 ,0.728505 ,0.7044515 ,0.6430881 ,0.6145788 ,0.5459908 ,0.5675668 ,0.4838538 ,0.5255834 ,0.5574426 ,0.6262174 ,0.6228001 ,0.5422761 ,0.5528423 ,0.7126533 ,0.8660176 ,0.8428601 ,0.6172249 ,0.5446995 ,0.4602721 ,0.6236917 ,0.6822893 ,0.7298157 ,0.5827633 ,0.6041386 ,0.5774404 ,0.6517313 ,0.6338967 ,0.6814543 ,0.6718584 ,0.598724 ,0.453447 ,0.4931831 ,0.3976732 ,0.5113662 ,0.4624692 ,0.6673725 ,0.7130375 ,0.7045858 ,0.614118 ,0.5664313 ,0.5316912 ,0.5568993 ,0.5592313 ,0.5669812 ,0.587097 ,0.6439375 ,0.6409565 ,0.7082652 ,0.7368521 ,0.7152351 ,0.5260538 ,0.5024651 ,0.5580587 ,0.5937835 ,0.5056356 ,0.3849178 ,0.2930601 ,0.2392989 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,0.2136067 ,
7 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.64082 ,0.7299959 ,0.9175081 ,1.105703 ,1.040975 ,0.7822601 ,0.5228633 ,0.4638255 ,0.542624 ,0.6480343 ,0.6909677 ,0.6615668 ,0.5917577 ,0.516716 ,0.4758888 ,0.5114899 ,0.5956745 ,0.6729374 ,0.6729374 ,0.7510253 ,0.7363942 ,0.7486269 ,0.7105815 ,0.814434 ,0.7130486 ,0.5751793 ,0.3638503 ,0.4601538 ,0.5343995 ,0.5764657 ,0.5333809 ,0.5560624 ,0.6404606 ,0.6407936 ,0.5886056 ,0.6220323 ,0.6467474 ,0.5820817 ,0.527729 ,0.5031128 ,0.6389807 ,0.7194326 ,0.8154487 ,0.68135 ,0.5281929 ,0.556719 ,0.6364263 ,0.6398674 ,0.6844089 ,0.6776336 ,0.7724446 ,0.5819852 ,0.5017008 ,0.4998396 ,0.3969582 ,0.4373114 ,0.3884143 ,0.6398561 ,0.6920982 ,0.6763561 ,0.4973159 ,0.4895021 ,0.5504093 ,0.6532525 ,0.6119872 ,0.5270746 ,0.5815973 ,0.7123513 ,0.721922 ,0.752228 ,0.6510948 ,0.6716107 ,0.5815625 ,0.6674297 ,0.7438466 ,0.7186351 ,0.6124389 ,0.4917211 ,0.399368 ,0.3392604 ,0.3013709 ,0.283818 ,0.2662652 ,0.2487123 ,0.2311595 ,0.2223831 ,
8 ,0.6474768 ,0.6659771 ,0.7029776 ,0.7399782 ,0.7769788 ,0.8139794 ,0.9034924 ,1.050912 ,1.175833 ,1.090354 ,0.8406925 ,0.5797439 ,0.5506509 ,0.6943804 ,0.8329504 ,0.829309 ,0.7519066 ,0.6970118 ,0.6336793 ,0.5639667 ,0.551095 ,0.6145987 ,0.6707989 ,0.656149 ,0.7985815 ,0.8295151 ,0.8738403 ,0.7885876 ,0.7938155 ,0.750336 ,0.6176069 ,0.5718069 ,0.5665569 ,0.7076729 ,0.6278807 ,0.5885377 ,0.4324836 ,0.4970089 ,0.5330118 ,0.5629015 ,0.6536848 ,0.6410921 ,0.5630099 ,0.5542276 ,0.6022357 ,0.7596589 ,0.7727849 ,0.7816559 ,0.7270652 ,0.5853893 ,0.5230671 ,0.5850734 ,0.6126345 ,0.781817 ,0.7388003 ,0.8276152 ,0.6158789 ,0.5800395 ,0.5110371 ,0.5006348 ,0.5635174 ,0.4809544 ,0.5434533 ,0.5201345 ,0.5153278 ,0.4701839 ,0.4679195 ,0.6238336 ,0.6950358 ,0.6935759 ,0.6009134 ,0.6881249 ,0.7866525 ,0.7583706 ,0.8400797 ,0.7242345 ,0.7212208 ,0.4964968 ,0.5223432 ,0.6186147 ,0.6813032 ,0.6378924 ,0.5218031 ,0.3730089 ,0.2718329 ,0.2326458 ,0.2501987 ,0.2677515 ,0.2853043 ,0.3028572 ,0.3116336 ,
9 ,0.6474768 ,0.6659771 ,0.7029776 ,0.7399782 ,0.7769788 ,0.8139794 ,0.8780136 ,0.9718584 ,1.025577 ,0.8943751 ,0.6538498 ,0.484022 ,0.5800385 ,0.8166195 ,0.9038489 ,0.8652147 ,0.7095863 ,0.6149113 ,0.5236565 ,0.540235 ,0.6187805 ,0.7262647 ,0.7762187 ,0.8542953 ,0.9448691 ,0.8899694 ,0.7979848 ,0.7515458 ,0.7953256 ,0.8109157 ,0.7149503 ,0.5970168 ,0.684245 ,0.6964345 ,0.7015532 ,0.5250474 ,0.4938437 ,0.4643192 ,0.6521804 ,0.6630559 ,0.6976663 ,0.5065976 ,0.3938871 ,0.4801219 ,0.6171822 ,0.7343528 ,0.7874345 ,0.7019091 ,0.7138935 ,0.6624626 ,0.623248 ,0.6673542 ,0.5853758 ,0.7100787 ,0.6987626 ,0.7711682 ,0.7003229 ,0.7292378 ,0.7152734 ,0.7064742 ,0.6364636 ,0.6052902 ,0.5657377 ,0.4982598 ,0.4295412 ,0.448306 ,0.4816427 ,0.5946654 ,0.5882325 ,0.5867725 ,0.4741568 ,0.4729626 ,0.4838786 ,0.4425651 ,0.474169 ,0.3872409 ,0.3988069 ,0.2920621 ,0.270295 ,0.2741626 ,0.3011264 ,0.3458635 ,0.3504919 ,0.2935555 ,0.2461407 ,0.2326458 ,0.2501987 ,0.2677515 ,0.2853043 ,0.3028572 ,0.3116336 ,
