conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20580.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,9.98517e-3 ,0.0377356 ,0.09323646 ,0.1487373 ,0.2042382 ,0.259739 ,0.2602447 ,0.200106 ,0.1153637 ,0.1216987 ,0.2020611 ,0.2885267 ,0.3753282 ,0.4821315 ,0.5889349 ,0.64082 ,0.6735269 ,0.6732267 ,0.6664707 ,0.6650797 ,0.7115385 ,0.8250977 ,0.9005851 ,1.03857 ,0.8586509 ,0.7409737 ,0.4316778 ,0.5090469 ,0.7736503 ,0.845401 ,0.8202196 ,0.8309739 ,0.9592294 ,1.015275 ,0.9432767 ,1.028128 ,1.165656 ,1.030134 ,0.9897004 ,0.9726912 ,0.9943494 ,0.949223 ,0.9018495 ,1.224276 ,1.176609 ,1.38048 ,1.171821 ,1.44972 ,1.351194 ,1.200146 ,1.096164 ,1.067979 ,1.255879 ,1.188941 ,1.063733 ,0.8344907 ,0.8606097 ,0.6950234 ,0.8226069 ,0.9829945 ,1.128933 ,0.9556318 ,0.6890691 ,0.4628305 ,0.6153511 ,0.6104164 ,0.689287 ,0.5837752 ,0.6722853 ,0.8769596 ,0.9589996 ,0.8760214 ,0.7781504 ,0.6824495 ,0.5769958 ,0.5654491 ,0.5520244 ,0.5500776 ,0.5082226 ,0.4648172 ,0.4217433 ,0.3683416 ,0.3307377 ,0.3196668 ,0.3101473 ,0.2918513 ,0.265522 ,0.2391928 ,0.2128635 ,0.1865343 ,0.1733696 ,
1 ,6.65678e-3 ,0.02515707 ,0.06215764 ,0.09915822 ,0.1361588 ,0.1731594 ,0.1734965 ,0.133404 ,0.0836884 ,0.112885 ,0.2020611 ,0.2885267 ,0.3936343 ,0.543635 ,0.7202475 ,0.7977711 ,0.7901748 ,0.7022648 ,0.6337638 ,0.6337638 ,0.6874657 ,0.7476233 ,0.7476233 ,0.8765238 ,0.8315228 ,0.8882265 ,0.6636585 ,0.6539661 ,0.7278634 ,0.7344782 ,0.7535705 ,0.7636908 ,0.8741195 ,1.057253 ,0.9935254 ,1.052002 ,1.044447 ,1.033911 ,0.9623701 ,0.9098728 ,0.8849521 ,0.920627 ,0.9409233 ,1.135027 ,1.126443 ,1.226756 ,1.076462 ,1.227945 ,1.055457 ,1.017192 ,1.008461 ,1.139491 ,1.236844 ,1.147662 ,0.9700415 ,0.7663959 ,0.8901931 ,0.7960474 ,0.9838084 ,0.9310958 ,1.074685 ,0.9901864 ,0.8999377 ,0.7451501 ,0.8006103 ,0.756681 ,0.8439499 ,0.7092663 ,0.7236194 ,0.7407745 ,0.8045094 ,0.8006751 ,0.7632855 ,0.6635191 ,0.5572174 ,0.5632178 ,0.5816229 ,0.585458 ,0.5841317 ,0.6013277 ,0.6317959 ,0.6146585 ,0.5463934 ,0.4390947 ,0.3521065 ,0.3013709 ,0.283818 ,0.2662652 ,0.2487123 ,0.2311595 ,0.2223831 ,
2 ,3.32839e-3 ,0.01257853 ,0.03107882 ,0.04957911 ,0.06807939 ,0.08657968 ,0.08674824 ,0.066702 ,0.03845458 ,0.04056623 ,0.08519632 ,0.1747655 ,0.3115136 ,0.4868692 ,0.6725436 ,0.7138578 ,0.663064 ,0.5590468 ,0.5651138 ,0.6068684 ,0.668413 ,0.7272613 ,0.7001378 ,0.7417135 ,0.7941725 ,1.007002 ,0.915017 ,0.8027947 ,0.6465368 ,0.635301 ,0.6686243 ,0.7740812 ,0.8596087 ,1.050439 ,0.919317 ,0.9050918 ,1.025782 ,1.144011 ,1.241561 ,1.088281 ,1.063951 ,1.108805 ,1.086621 ,1.12519 ,1.036137 ,1.050183 ,1.064328 ,1.085714 ,0.9350038 ,0.9679412 ,1.017844 ,1.173991 ,1.147756 ,1.245606 ,1.065751 ,0.7900758 ,0.8016303 ,0.7992349 ,1.075811 ,0.9751948 ,0.890021 ,0.8224264 ,0.7574096 ,0.8600137 ,0.8629692 ,0.8237243 ,0.9620393 ,0.9684684 ,0.959416 ,0.8736814 ,0.8788479 ,0.8775279 ,0.7707246 ,0.6322609 ,0.577864 ,0.6134651 ,0.658016 ,0.703883 ,0.7926381 ,0.8611818 ,0.8646862 ,0.7766501 ,0.6354916 ,0.4788214 ,0.3649526 ,0.3013709 ,0.283818 ,0.2662652 ,0.2487123 ,0.2311595 ,0.2223831 ,
3 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01273942 ,0.03952688 ,0.08868646 ,0.1614948 ,0.2415107 ,0.2991545 ,0.3753282 ,0.4897278 ,0.6307392 ,0.772741 ,0.7411203 ,0.6717115 ,0.6016475 ,0.5815003 ,0.5714423 ,0.5520182 ,0.5396186 ,0.5910153 ,0.6897042 ,0.97736 ,1.017959 ,0.9844248 ,0.8274932 ,0.771781 ,0.7555511 ,0.7875281 ,0.896156 ,1.04802 ,0.9062888 ,0.8508878 ,0.8274761 ,0.9105468 ,1.017953 ,1.048461 ,1.12955 ,1.216215 ,1.142596 ,1.225705 ,1.058586 ,1.099857 ,0.966224 ,0.9395029 ,0.7304065 ,0.8269354 ,1.093983 ,1.329145 ,1.225783 ,1.118976 ,0.9413558 ,0.763726 ,0.8216985 ,0.8331645 ,1.018689 ,0.7649688 ,0.7132585 ,0.7798953 ,0.8530603 ,1.103003 ,1.049493 ,0.9803657 ,0.9029923 ,0.88068 ,0.8119506 ,0.7084795 ,0.7410667 ,0.9031889 ,0.951033 ,0.8841362 ,0.8120342 ,0.7184222 ,0.7000171 ,0.7167138 ,0.8243481 ,0.9284928 ,0.9624654 ,0.8747329 ,0.7108194 ,0.5190435 ,0.3846405 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,
4 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01273942 ,0.03952688 ,0.08868646 ,0.1614948 ,0.250432 ,0.3384494 ,0.4319182 ,0.5146076 ,0.5226212 ,0.6222977 ,0.613466 ,0.6824827 ,0.6464566 ,0.5845549 ,0.5386957 ,0.5102637 ,0.5186486 ,0.5086641 ,0.7591573 ,1.000206 ,1.066584 ,0.8675727 ,0.8435193 ,0.8768599 ,0.8310054 ,0.7264797 ,0.8315585 ,0.9026 ,0.9190015 ,0.8759167 ,1.056121 ,1.080743 ,1.161531 ,1.065758 ,1.203413 ,1.259919 ,1.189976 ,1.221701 ,0.9957861 ,1.076489 ,0.9452725 ,0.9825921 ,0.8237521 ,0.8727205 ,1.173562 ,1.302319 ,1.308849 ,1.121958 ,0.9941301 ,0.7832955 ,0.7848088 ,0.9121603 ,0.9968773 ,0.8794963 ,0.7048201 ,0.6613247 ,0.5615331 ,0.7462165 ,0.7352811 ,0.7236299 ,0.6428972 ,0.6529715 ,0.6198432 ,0.6911736 ,0.832865 ,0.9769876 ,0.9412583 ,0.8824926 ,0.8283902 ,0.6936835 ,0.5760177 ,0.5776451 ,0.7559863 ,0.9209393 ,0.9044889 ,0.7177308 ,0.6081968 ,0.6930427 ,0.7688332 ,0.7592309 ,0.6714667 ,0.5837026 ,0.4959384 ,0.4081742 ,0.3642921 ,
5 ,0 ,0 ,0 ,0 ,0 ,0 ,0.03821825 ,0.1185806 ,0.225384 ,0.293969 ,0.32041 ,0.32041 ,0.4119403 ,0.5671569 ,0.6425383 ,0.7584989 ,0.7870762 ,0.9257019 ,0.8475341 ,0.6808808 ,0.6246644 ,0.6383742 ,0.6651267 ,0.5331162 ,0.648691 ,0.8039059 ,0.8493281 ,0.8373446 ,1.059548 ,1.086274 ,0.9108519 ,0.5607425 ,0.6692704 ,0.8767824 ,1.117701 ,1.097901 ,1.03866 ,0.9520139 ,0.9613992 ,0.9117933 ,0.8811371 ,1.027721 ,1.056442 ,1.180095 ,1.015574 ,0.9894739 ,0.8923985 ,0.83713 ,0.8043759 ,0.7575439 ,1.133272 ,1.252142 ,1.471221 ,1.034974 ,0.8375375 ,0.5510731 ,0.7735646 ,0.9255279 ,0.9607534 ,0.8449755 ,0.86679 ,0.8227371 ,0.7728413 ,0.7722071 ,0.9367937 ,0.8985834 ,0.7274792 ,0.464541 ,0.4238476 ,0.6396238 ,0.8673042 ,0.9686809 ,0.9170036 ,0.9467771 ,1.083488 ,1.001476 ,0.8852174 ,0.8003022 ,0.9127463 ,0.9826369 ,0.8730298 ,0.6857764 ,0.6013116 ,0.6935381 ,0.775675 ,0.7782701 ,0.7080587 ,0.6378474 ,0.567636 ,0.4974247 ,0.462319 ,
6 ,0 ,0 ,0 ,0 ,0 ,0 ,0.02547884 ,0.07905375 ,0.1434767 ,0.1642268 ,0.1640956 ,0.196021 ,0.3481258 ,0.556702 ,0.6425383 ,0.7039834 ,0.7267724 ,0.8830985 ,0.8438976 ,0.7063269 ,0.6468964 ,0.6218105 ,0.6462389 ,0.4837829 ,0.6499589 ,0.755852 ,0.8406016 ,0.766578 ,0.9103299 ,0.8958368 ,0.8001502 ,0.5215796 ,0.5553799 ,0.6482311 ,0.9600155 ,1.01516 ,1.056627 ,0.9604871 ,0.9163041 ,0.7680337 ,0.6727014 ,0.775298 ,0.8886378 ,0.8132808 ,0.7285462 ,0.7557715 ,0.9601656 ,0.9670215 ,1.023744 ,0.8647817 ,1.026902 ,0.9720182 ,1.304178 ,1.036987 ,0.8945824 ,0.5432772 ,0.7197694 ,0.8621738 ,0.9824549 ,1.010685 ,1.037728 ,0.9255227 ,0.8405941 ,0.7179207 ,0.808982 ,0.8065528 ,0.8295208 ,0.6407897 ,0.5795187 ,0.8035817 ,1.104832 ,1.129454 ,0.8767437 ,0.7688982 ,0.9628094 ,1.143019 ,1.16525 ,1.024143 ,0.9096419 ,0.8122993 ,0.6974355 ,0.5899131 ,0.5806561 ,0.694529 ,0.7893586 ,0.8163484 ,0.7812427 ,0.746137 ,0.7110313 ,0.6759257 ,0.6583728 ,
7 ,0 ,0 ,0 ,0 ,0 ,0 ,0.02547884 ,0.07905375 ,0.1366975 ,0.1324742 ,0.08782061 ,0.06055048 ,0.1847324 ,0.4098263 ,0.5602443 ,0.6473278 ,0.6625205 ,0.8204398 ,0.8596463 ,0.7847075 ,0.7202481 ,0.6970999 ,0.8076398 ,0.792417 ,0.7293293 ,0.6581271 ,0.6249376 ,0.7982925 ,1.011899 ,0.9284643 ,0.7553201 ,0.5769779 ,0.6552546 ,0.7543612 ,0.8532122 ,0.9612585 ,0.871042 ,0.7986349 ,0.746404 ,0.7491407 ,0.6627091 ,0.8410839 ,0.8994991 ,0.8963739 ,0.7799603 ,0.8783878 ,1.141777 ,1.054336 ,1.064481 ,0.9035831 ,0.990889 ,1.068617 ,1.201219 ,1.120989 ,0.9637535 ,0.7448916 ,0.807209 ,0.6659961 ,0.7982695 ,0.807244 ,1.016806 ,0.9350797 ,0.9575226 ,0.9077949 ,1.03229 ,0.939393 ,0.8917063 ,0.7102654 ,0.7098035 ,0.8368035 ,1.088379 ,1.169514 ,1.000377 ,0.8245407 ,0.9451556 ,1.138557 ,1.224447 ,1.069239 ,0.9029103 ,0.7592968 ,0.6678923 ,0.6146585 ,0.5463934 ,0.440581 ,0.3726319 ,0.3584883 ,0.393594 ,0.4286996 ,0.4638053 ,0.498911 ,0.5164638 ,
8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.01784263 ,0.07858989 ,0.2047103 ,0.3724695 ,0.5239359 ,0.6114222 ,0.6612316 ,0.7519276 ,0.8321378 ,0.825057 ,0.7098105 ,0.5927423 ,0.6136196 ,0.7009443 ,0.6815722 ,0.5856427 ,0.5598627 ,0.6955494 ,0.7647303 ,0.693528 ,0.6217682 ,0.7543103 ,0.832587 ,0.8726807 ,0.6857486 ,0.7848114 ,0.6989924 ,0.7896249 ,0.7551603 ,0.7657265 ,0.7888658 ,0.8239965 ,0.8720413 ,0.7422954 ,0.6887454 ,0.8461685 ,1.064229 ,1.172949 ,1.052498 ,1.006193 ,0.8353385 ,0.901398 ,0.8895644 ,0.9162775 ,0.818229 ,0.7318105 ,0.7070263 ,0.6468128 ,0.7416239 ,0.8197788 ,0.8629846 ,0.7951113 ,0.8032595 ,0.912678 ,0.9413051 ,0.8911229 ,0.8719535 ,0.8760292 ,0.938179 ,0.9194423 ,1.023084 ,1.004958 ,0.8947802 ,0.7551072 ,0.6858081 ,0.8352268 ,0.8732461 ,0.8183525 ,0.6193105 ,0.4494187 ,0.3867301 ,0.3865384 ,0.3888526 ,0.3611276 ,0.3469397 ,0.3584883 ,0.393594 ,0.4286996 ,0.4638053 ,0.498911 ,0.5164638 ,
9 ,3.32839e-3 ,0.01257853 ,0.03107882 ,0.04957911 ,0.06807939 ,0.08657968 ,0.09948766 ,0.1062289 ,0.1000241 ,0.07505076 ,0.05729228 ,0.08921766 ,0.2047103 ,0.3800659 ,0.5657403 ,0.6615699 ,0.7910014 ,0.9003907 ,0.9833021 ,0.9307574 ,0.7626097 ,0.5995242 ,0.5284148 ,0.6574786 ,0.7761395 ,0.6948411 ,0.6284187 ,0.6445364 ,0.8087172 ,0.7721192 ,0.6673149 ,0.7401215 ,0.7969985 ,0.9629754 ,0.7763799 ,0.9143764 ,0.8068429 ,0.9496898 ,0.9063738 ,0.8786022 ,0.8851283 ,0.8813182 ,0.9617596 ,0.9407552 ,0.9529644 ,1.123719 ,1.155003 ,1.237001 ,0.9969901 ,0.9977185 ,0.9247872 ,1.074607 ,0.9493403 ,0.9226209 ,0.7873771 ,0.9282129 ,0.8570107 ,0.8775589 ,0.7531058 ,0.7264793 ,0.7597044 ,0.762197 ,0.8449048 ,0.7989015 ,0.8899628 ,0.7885577 ,0.751679 ,0.7426756 ,0.8901723 ,0.9639972 ,0.9533007 ,0.7991194 ,0.6741182 ,0.5778126 ,0.4913102 ,0.5695266 ,0.5872281 ,0.6138027 ,0.5391169 ,0.4456419 ,0.3577418 ,0.2775155 ,0.227377 ,0.2131112 ,0.2067648 ,0.1945675 ,0.1770147 ,0.1594618 ,0.141909 ,0.1243562 ,0.1155798 ,
