conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20160.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,4.821128 ,4.862753 ,4.946005 ,5.029256 ,5.112507 ,5.195759 ,5.272954 ,5.34347 ,5.429964 ,5.576636 ,5.709916 ,5.702933 ,5.700389 ,5.736964 ,5.670487 ,5.180156 ,4.673734 ,4.342276 ,4.335447 ,4.24154 ,3.94481 ,3.586395 ,2.829658 ,2.406986 ,2.000346 ,2.319166 ,2.1998 ,2.095302 ,1.410273 ,1.074955 ,0.7528721 ,0.9300588 ,0.9512466 ,0.9464404 ,0.831959 ,0.731268 ,0.6756635 ,0.3781823 ,0.3375581 ,0.3916557 ,0.4515849 ,0.4402653 ,0.2098815 ,0.1862059 ,0.1038961 ,0.1572978 ,0.1280205 ,0.07461886 ,0.05815378 ,0.03693658 ,0.03693658 ,0 ,0.04081293 ,0.08088735 ,0.08088735 ,0.04007442 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,4.832777 ,4.906778 ,5.054781 ,5.202783 ,5.350785 ,5.498787 ,5.589312 ,5.616454 ,5.578669 ,5.530834 ,5.513184 ,5.575483 ,5.781495 ,6.044755 ,6.137212 ,5.553423 ,4.838405 ,4.173512 ,3.997636 ,3.78313 ,3.389804 ,2.973483 ,2.46107 ,2.254175 ,2.085513 ,2.247199 ,2.009302 ,1.831157 ,1.382394 ,1.144355 ,0.9211004 ,0.9004444 ,0.9199195 ,0.8360536 ,0.6977937 ,0.5542225 ,0.4776557 ,0.3049996 ,0.3225702 ,0.3778042 ,0.3930336 ,0.3674514 ,0.2004457 ,0.1757224 ,0.08524811 ,0.1068033 ,0.08534702 ,0.04974591 ,0.03876918 ,0.02462439 ,0.05134382 ,0.02671943 ,0.05392804 ,0.0539249 ,0.0539249 ,0.05632126 ,0.02960498 ,0.02960498 ,0 ,0 ,0.03274846 ,0.03274846 ,0.03274846 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2 ,4.856076 ,4.994828 ,5.272332 ,5.549837 ,5.827341 ,6.104845 ,6.272986 ,6.320529 ,6.190152 ,5.894695 ,5.583506 ,5.507902 ,5.61422 ,5.798143 ,6.071406 ,5.539494 ,5.137791 ,4.561809 ,4.503026 ,4.056874 ,3.322423 ,2.704949 ,2.259368 ,2.154611 ,2.164583 ,2.242522 ,1.831224 ,1.543441 ,1.135925 ,1.22182 ,1.129853 ,1.04853 ,0.886427 ,0.7148375 ,0.6104956 ,0.4345797 ,0.4240875 ,0.3321276 ,0.3764479 ,0.3492948 ,0.3797537 ,0.3152308 ,0.2165662 ,0.1671195 ,0.08905223 ,0.08721292 ,0.05161181 ,0.03910602 ,0.01632093 ,0.01632093 ,0.03769615 ,0.02671943 ,0.02671943 ,0.02671628 ,0.02671628 ,0.05632126 ,0.02960498 ,0.02960498 ,0 ,0 ,0.03274846 ,0.03274846 ,0.03274846 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
3 ,4.896017 ,5.14577 ,5.645278 ,6.144786 ,6.644294 ,7.143801 ,7.313965 ,7.120953 ,6.556697 ,5.936954 ,5.493405 ,5.512026 ,5.628645 ,5.721929 ,6.010185 ,5.597463 ,5.166152 ,4.299205 ,4.116267 ,3.823112 ,3.217594 ,2.607871 ,2.233678 ,2.095856 ,2.219546 ,2.127639 ,1.875845 ,1.486439 ,1.195026 ,1.21188 ,1.129282 ,1.023488 ,0.8703602 ,0.6846579 ,0.5412436 ,0.3293935 ,0.3674221 ,0.3057138 ,0.5288431 ,0.4633522 ,0.4647361 ,0.2326232 ,0.1888833 ,0.1462808 ,0.1106796 ,0.1088403 ,0.1191088 ,0.08885192 ,0.03046573 ,0.01632093 ,0.03769615 ,0.02671943 ,0.02671943 ,0 ,0 ,0.02960498 ,0.02960498 ,0.02960498 ,0 ,0 ,0.03274846 ,0.03274846 ,0.03274846 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
4 ,4.869389 ,5.045142 ,5.396648 ,5.748153 ,6.099658 ,6.451164 ,6.696416 ,6.824499 ,6.693049 ,6.168609 ,5.536963 ,5.326561 ,5.346519 ,5.364895 ,5.450344 ,5.160463 ,4.877917 ,4.255007 ,4.045997 ,3.749836 ,3.292051 ,2.872007 ,2.373668 ,2.102445 ,2.026871 ,2.072286 ,2.019368 ,1.718958 ,1.343447 ,1.280224 ,1.113865 ,1.034821 ,0.7766137 ,0.6419061 ,0.6152315 ,0.4551168 ,0.4492508 ,0.3586182 ,0.5371629 ,0.4525032 ,0.426396 ,0.1888401 ,0.2016271 ,0.1679642 ,0.1378061 ,0.1069022 ,0.1191088 ,0.08885192 ,0.03046573 ,0.04388205 ,0.03853784 ,0.02756112 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
5 ,4.915987 ,5.221242 ,5.831751 ,6.442261 ,7.05277 ,7.663279 ,7.92363 ,7.797854 ,7.238749 ,6.517 ,5.922102 ,5.857361 ,5.992044 ,6.055128 ,5.97755 ,5.527567 ,4.771316 ,3.890847 ,3.534031 ,3.390278 ,3.195685 ,2.887047 ,2.451062 ,2.031869 ,1.763918 ,1.936197 ,1.966931 ,1.851873 ,1.486563 ,1.276214 ,1.061723 ,0.8369865 ,0.6893321 ,0.5326541 ,0.5477092 ,0.4461475 ,0.4007844 ,0.294866 ,0.4203764 ,0.3548856 ,0.3738734 ,0.1861443 ,0.2642265 ,0.1949624 ,0.1415113 ,0.08905218 ,0.1012588 ,0.1137646 ,0.0444017 ,0.05781802 ,0.02756112 ,0.02756112 ,0 ,0 ,0 ,5.99613e-3 ,0.02032033 ,0.02032033 ,0.0143242 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
6 ,4.859404 ,5.007407 ,5.303411 ,5.599416 ,5.89542 ,6.191425 ,6.436171 ,6.624393 ,6.638699 ,6.332684 ,5.932164 ,5.864319 ,6.02228 ,6.151619 ,6.103367 ,5.643018 ,4.881963 ,4.050417 ,3.573051 ,3.107033 ,2.682233 ,2.483745 ,2.320077 ,2.077989 ,1.729464 ,1.769302 ,1.765532 ,1.749792 ,1.42531 ,1.294042 ,1.051647 ,0.9248607 ,0.7967577 ,0.632383 ,0.5903167 ,0.3983427 ,0.2876434 ,0.2483403 ,0.2572604 ,0.2764293 ,0.2641677 ,0.1837124 ,0.2284251 ,0.1433773 ,0.1256261 ,0.05529042 ,0.08358001 ,0.09598691 ,0.05854649 ,0.05781802 ,0.02756112 ,0.02756112 ,0 ,0 ,0 ,5.99613e-3 ,0.02032033 ,0.02032033 ,0.0143242 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.020778 ,0.03642582 ,0.03642582 ,0.01564782 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
7 ,4.906002 ,5.183506 ,5.738515 ,6.293523 ,6.848532 ,7.40354 ,7.612428 ,7.43964 ,6.958458 ,6.638394 ,6.479318 ,6.357824 ,6.178807 ,6.016078 ,5.992382 ,5.892706 ,5.291008 ,4.49367 ,3.771459 ,3.28993 ,2.920046 ,2.568109 ,2.475937 ,2.219445 ,1.934636 ,1.752228 ,1.553309 ,1.468434 ,1.119899 ,1.08094 ,0.9368157 ,0.8838461 ,0.8252208 ,0.6982099 ,0.6266711 ,0.4361969 ,0.3186727 ,0.2403511 ,0.1957665 ,0.2339497 ,0.2905157 ,0.2603576 ,0.2619598 ,0.1432491 ,0.137905 ,0.07507858 ,0.10143 ,0.09598691 ,0.05854649 ,0.0302569 ,0 ,0 ,0 ,0 ,0.02556563 ,0.03156176 ,0.04588596 ,0.02032033 ,0.0143242 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.020778 ,0.03642582 ,0.03642582 ,0.01564782 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
8 ,4.849419 ,4.969671 ,5.210175 ,5.450678 ,5.691182 ,5.931686 ,6.074011 ,6.108072 ,6.139247 ,6.44315 ,6.781197 ,6.698725 ,6.204672 ,5.567024 ,5.033107 ,4.861579 ,4.501862 ,4.169115 ,3.60405 ,3.28451 ,3.100576 ,2.859847 ,2.738412 ,2.450739 ,2.21216 ,1.852657 ,1.600906 ,1.386531 ,1.063397 ,1.039032 ,0.8182862 ,0.7323298 ,0.6325772 ,0.624559 ,0.6543682 ,0.5317636 ,0.4186369 ,0.329494 ,0.3205792 ,0.3503143 ,0.3770147 ,0.2823337 ,0.2682878 ,0.1960559 ,0.1659967 ,0.1462808 ,0.1940886 ,0.1583885 ,0.08534702 ,0 ,0 ,0 ,0 ,0 ,0.02556563 ,0.02556563 ,0.02556563 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.020778 ,0.03642582 ,0.03642582 ,0.01564782 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
9 ,4.869389 ,5.045142 ,5.396648 ,5.748153 ,6.099658 ,6.451164 ,6.645458 ,6.666391 ,6.616252 ,6.824486 ,7.100467 ,7.051472 ,6.368376 ,5.398292 ,4.89337 ,4.95026 ,4.822794 ,4.155924 ,3.369807 ,3.153137 ,3.254412 ,3.105415 ,2.740926 ,2.297344 ,2.091852 ,1.732349 ,1.351698 ,0.9593179 ,0.8320857 ,0.9322742 ,0.8895339 ,0.8562105 ,0.7457818 ,0.7082572 ,0.6120635 ,0.5532536 ,0.4174454 ,0.3030802 ,0.2857157 ,0.3045753 ,0.3763708 ,0.2850294 ,0.2984459 ,0.259877 ,0.1996597 ,0.1762651 ,0.1621204 ,0.1566772 ,0.08731433 ,0.0302569 ,0.02671943 ,0.02671943 ,0.02671943 ,0.02671628 ,0.05228191 ,0.05228191 ,0.02556563 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
