conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang10270.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,2.878697 ,2.864822 ,2.837072 ,2.809321 ,2.781571 ,2.75382 ,2.69624 ,2.605766 ,2.518439 ,2.524774 ,2.511462 ,2.279005 ,2.184208 ,2.29353 ,2.308759 ,2.115029 ,1.909799 ,2.026136 ,2.219475 ,2.352031 ,2.395018 ,2.494917 ,2.300304 ,2.21081 ,2.173351 ,1.912723 ,1.844524 ,1.609255 ,1.801114 ,1.742676 ,1.527326 ,1.206916 ,1.086914 ,0.8728251 ,0.8579205 ,0.803905 ,0.958266 ,1.001652 ,0.8412413 ,0.7998158 ,0.8291874 ,0.6941816 ,0.5418931 ,0.4248236 ,0.5603867 ,0.5731787 ,0.4297554 ,0.2616824 ,0.2205641 ,0.3698018 ,0.4177857 ,0.4137792 ,0.3069759 ,0.2269339 ,0.1735322 ,0.1735322 ,0.235093 ,0.1824063 ,0.2239665 ,0.2828055 ,0.2820905 ,0.154089 ,0.03885983 ,0.13449 ,0.114128 ,0.09563021 ,0.04359731 ,0.1233769 ,0.1466049 ,0.1653416 ,0.1325054 ,0.1092775 ,0.04694346 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,2.88369 ,2.88369 ,2.88369 ,2.88369 ,2.88369 ,2.88369 ,2.845472 ,2.765109 ,2.685423 ,2.716731 ,2.743482 ,2.555033 ,2.424593 ,2.475825 ,2.608521 ,2.358146 ,2.115758 ,2.144394 ,2.440864 ,2.526087 ,2.378854 ,2.291474 ,2.161825 ,2.101589 ,2.059131 ,1.928361 ,1.886622 ,1.773631 ,1.709934 ,1.612006 ,1.43228 ,1.346324 ,1.195044 ,0.9856088 ,0.827476 ,0.7828914 ,0.8736094 ,0.8917122 ,0.7841689 ,0.709766 ,0.7954071 ,0.7448144 ,0.6835381 ,0.486781 ,0.5470972 ,0.459037 ,0.4112292 ,0.2634806 ,0.2679908 ,0.3452979 ,0.4218443 ,0.4097782 ,0.3110148 ,0.1863801 ,0.1857397 ,0.1857397 ,0.2178954 ,0.2276925 ,0.2553994 ,0.2946254 ,0.190913 ,0.1276051 ,0.07405487 ,0.1386801 ,0.103079 ,0.06747785 ,0.02906488 ,0.08225128 ,0.09773661 ,0.1102277 ,0.1082903 ,0.128406 ,0.108753 ,0.06575025 ,0.06445239 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2 ,2.877033 ,2.858533 ,2.821532 ,2.784532 ,2.747531 ,2.710531 ,2.684715 ,2.671232 ,2.649746 ,2.574826 ,2.468022 ,2.381557 ,2.367979 ,2.426369 ,2.564595 ,2.388858 ,2.277502 ,2.425286 ,2.972292 ,3.127228 ,2.734415 ,2.22055 ,1.976176 ,1.992135 ,1.949648 ,2.024475 ,1.994089 ,1.963768 ,1.79099 ,1.520608 ,1.369392 ,1.359866 ,1.252986 ,1.121169 ,0.8469698 ,0.8470461 ,0.8916708 ,0.9007222 ,0.8641802 ,0.8145029 ,0.834084 ,0.7692657 ,0.7138965 ,0.5367995 ,0.6204087 ,0.450779 ,0.4254463 ,0.2901046 ,0.3128897 ,0.3619071 ,0.4171527 ,0.4281294 ,0.4005683 ,0.2848089 ,0.2747734 ,0.2155634 ,0.2086107 ,0.2184079 ,0.283577 ,0.3174533 ,0.213741 ,0.1230049 ,0.07141754 ,0.1397671 ,0.1177407 ,0.07120222 ,0.02906488 ,0.08225128 ,0.1178524 ,0.1243886 ,0.1068033 ,0.1244049 ,0.1326096 ,0.1052547 ,0.08635531 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
3 ,2.877033 ,2.858533 ,2.821532 ,2.784532 ,2.747531 ,2.710531 ,2.659236 ,2.592178 ,2.546944 ,2.601114 ,2.690206 ,2.683999 ,2.602412 ,2.599661 ,2.922224 ,2.742032 ,2.492091 ,2.363625 ,2.817291 ,2.960848 ,2.608264 ,2.155965 ,2.057917 ,2.02117 ,2.031799 ,2.188967 ,2.181994 ,2.049911 ,1.681649 ,1.453483 ,1.379445 ,1.546579 ,1.500225 ,1.364883 ,1.036556 ,0.8874862 ,0.9267464 ,0.787159 ,0.8663404 ,0.8169724 ,0.8765063 ,0.846422 ,0.750174 ,0.6284954 ,0.6324175 ,0.589307 ,0.5371447 ,0.4019019 ,0.3197229 ,0.342386 ,0.4599521 ,0.4877396 ,0.4440985 ,0.2749034 ,0.2580926 ,0.1988826 ,0.1687209 ,0.2038454 ,0.2492019 ,0.2615043 ,0.1224291 ,0.08710677 ,0.07141754 ,0.1078904 ,0.08586394 ,0.04904821 ,0.0307914 ,0.0307914 ,0.04118446 ,0.03493889 ,0.05489219 ,0.08797903 ,0.1169618 ,0.1052547 ,0.08635531 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
4 ,2.887018 ,2.896269 ,2.914769 ,2.933269 ,2.951769 ,2.97027 ,2.906741 ,2.752758 ,2.580401 ,2.593071 ,2.753795 ,2.926727 ,3.063718 ,3.160544 ,3.0977 ,2.680696 ,2.309289 ,2.301531 ,2.649815 ,2.829899 ,2.660951 ,2.371009 ,2.237268 ,2.160091 ,2.121376 ,2.111279 ,2.089879 ,1.921287 ,1.77096 ,1.512844 ,1.350816 ,1.239716 ,1.365918 ,1.316697 ,1.161558 ,1.034698 ,1.064697 ,0.962481 ,0.8561428 ,0.9361024 ,0.8882397 ,0.857685 ,0.6188476 ,0.6367268 ,0.6584989 ,0.7419077 ,0.6170461 ,0.4283522 ,0.290458 ,0.3755548 ,0.4752831 ,0.4988181 ,0.4084473 ,0.3639551 ,0.2765824 ,0.2385849 ,0.179713 ,0.1701541 ,0.2215068 ,0.2268565 ,0.1907787 ,0.09782879 ,0.04653845 ,0.08586394 ,0.1178199 ,0.08100421 ,0.0627474 ,0.04880722 ,0.07468561 ,0.130774 ,0.1597017 ,0.1417021 ,0.0864479 ,0.04775066 ,0.06445239 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,4.954368e-4 ,6.841819e-3 ,0.01903915 ,0.03659198 ,0.05414482 ,0.07169766 ,0.0892505 ,0.09802691 ,
5 ,2.88369 ,2.88369 ,2.88369 ,2.88369 ,2.88369 ,2.88369 ,2.819993 ,2.686056 ,2.582622 ,2.74302 ,3.028115 ,3.13254 ,3.146686 ,3.161177 ,3.033105 ,2.725337 ,2.346083 ,2.259557 ,2.398356 ,2.636576 ,2.66162 ,2.453047 ,2.164594 ,2.052389 ,2.157964 ,2.12314 ,2.109149 ,1.909091 ,1.967398 ,1.854943 ,1.637365 ,1.271829 ,1.229001 ,1.221789 ,1.263855 ,1.146312 ,1.181676 ,1.061961 ,0.9287411 ,0.869033 ,0.8158279 ,0.8246106 ,0.5880049 ,0.5693745 ,0.5161212 ,0.6154152 ,0.5158862 ,0.3555329 ,0.2267761 ,0.3099377 ,0.4612982 ,0.4738565 ,0.3011548 ,0.2032268 ,0.1414198 ,0.1838447 ,0.1586418 ,0.1588801 ,0.157019 ,0.1554159 ,0.1195765 ,0.07580235 ,0.04917578 ,0.08477689 ,0.1031582 ,0.07727983 ,0.0627474 ,0.06682305 ,0.08807098 ,0.1293363 ,0.1402481 ,0.1092775 ,0.04694346 ,8.246217e-3 ,0.04254947 ,0.05024728 ,0.04200106 ,7.697811e-3 ,0 ,0 ,0 ,0 ,0 ,4.954368e-4 ,6.841819e-3 ,0.01903915 ,0.03659198 ,0.05414482 ,0.07169766 ,0.0892505 ,0.09802691 ,
6 ,2.873705 ,2.845954 ,2.790454 ,2.734953 ,2.679452 ,2.623951 ,2.585227 ,2.565003 ,2.631072 ,2.880806 ,3.236817 ,3.525036 ,3.649619 ,3.518102 ,2.801125 ,2.444062 ,2.361973 ,2.722138 ,2.811257 ,2.992999 ,3.079488 ,2.81511 ,2.373914 ,2.107765 ,2.112137 ,1.881069 ,1.876943 ,1.820057 ,1.975223 ,1.866126 ,1.561395 ,1.289848 ,1.184693 ,1.244191 ,1.25581 ,1.227436 ,1.168186 ,0.9992321 ,0.8041316 ,0.728146 ,0.7200359 ,0.6466565 ,0.5331317 ,0.4827765 ,0.5200964 ,0.4788252 ,0.4041878 ,0.254424 ,0.2279603 ,0.3374763 ,0.4158279 ,0.4310571 ,0.2932515 ,0.2665289 ,0.2147573 ,0.2383662 ,0.2186026 ,0.2441682 ,0.206706 ,0.1641521 ,0.09580257 ,0.08762954 ,0.1232306 ,0.1278267 ,0.110607 ,0.03940474 ,0.04648843 ,0.06814937 ,0.1192358 ,0.1818605 ,0.175187 ,0.1241006 ,0.04694346 ,8.246217e-3 ,0.04254947 ,0.05024728 ,0.05919708 ,0.055362 ,0.05668829 ,0.03949227 ,9.024102e-3 ,8.720517e-3 ,0.03147553 ,0.06707664 ,0.09395723 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,
7 ,2.873705 ,2.845954 ,2.790454 ,2.734953 ,2.679452 ,2.623951 ,2.636185 ,2.723111 ,2.897688 ,3.114002 ,3.336183 ,3.510666 ,3.507876 ,3.280587 ,2.765728 ,2.650335 ,2.623063 ,2.769438 ,2.806933 ,3.056309 ,3.159698 ,2.762651 ,2.256592 ,1.929062 ,2.201413 ,2.009836 ,1.94021 ,1.599185 ,1.92822 ,1.981505 ,1.866148 ,1.552908 ,1.326901 ,1.376607 ,1.255758 ,1.126412 ,1.082016 ,0.9055001 ,0.9230707 ,0.7182214 ,0.7927846 ,0.7533734 ,0.7065875 ,0.6126001 ,0.5538048 ,0.4132397 ,0.3615556 ,0.3241371 ,0.3662047 ,0.3998706 ,0.383838 ,0.3829479 ,0.283832 ,0.2303995 ,0.1718526 ,0.1742489 ,0.1777562 ,0.2291258 ,0.2647639 ,0.2168604 ,0.115524 ,0.08588206 ,0.1248405 ,0.1228596 ,0.05165737 ,3.724374e-3 ,0.01453244 ,0.05013355 ,0.08573466 ,0.08602533 ,0.05042422 ,0.03242463 ,0.03950444 ,0.03950444 ,0.02190292 ,0 ,0.01719602 ,0.05279713 ,0.08839824 ,0.09627148 ,0.06755554 ,0.04067494 ,0.03836069 ,0.06707664 ,0.09395723 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,
8 ,2.893675 ,2.921426 ,2.976926 ,3.032427 ,3.087928 ,3.143429 ,3.131195 ,3.044269 ,2.917147 ,2.875646 ,2.982965 ,3.283597 ,3.369989 ,3.118232 ,2.561799 ,2.394314 ,2.473686 ,2.734229 ,2.85663 ,2.957645 ,2.949001 ,2.66414 ,2.356408 ,1.936724 ,1.88678 ,1.560941 ,1.435854 ,1.118041 ,1.440245 ,1.69065 ,1.730508 ,1.647569 ,1.51929 ,1.619677 ,1.311896 ,1.172901 ,1.127766 ,1.02052 ,0.94972 ,0.7395519 ,0.804228 ,0.8000213 ,0.8000213 ,0.7970535 ,0.6764211 ,0.599701 ,0.4860644 ,0.4308948 ,0.3981406 ,0.3613328 ,0.3096991 ,0.2841845 ,0.2482309 ,0.2481691 ,0.2352588 ,0.2672602 ,0.2955516 ,0.3015229 ,0.3293037 ,0.2920996 ,0.2232733 ,0.1718837 ,0.1808582 ,0.1817299 ,0.1105277 ,0.03932549 ,0.01453244 ,0.03211773 ,0.07234929 ,0.08746308 ,0.06987779 ,0.06484926 ,0.09270707 ,0.120062 ,0.08485893 ,0.02735489 ,0.01719602 ,0.05793008 ,0.1201082 ,0.1530507 ,0.126087 ,0.07262937 ,0.04524586 ,0.06707664 ,0.09395723 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,
9 ,2.897004 ,2.934004 ,3.008005 ,3.082006 ,3.156008 ,3.230009 ,3.243422 ,3.190025 ,3.058402 ,2.889924 ,2.721079 ,2.605791 ,2.599892 ,2.61792 ,2.449666 ,2.371337 ,2.222481 ,2.374036 ,2.453821 ,2.515863 ,2.491233 ,2.345733 ,2.259436 ,1.958259 ,1.833369 ,1.63244 ,1.606703 ,1.403557 ,1.590606 ,1.656191 ,1.669259 ,1.621585 ,1.610985 ,1.677373 ,1.34012 ,1.154631 ,1.094149 ,1.045195 ,0.9382539 ,0.8014061 ,0.7416749 ,0.8766068 ,0.7956635 ,0.7876324 ,0.5818699 ,0.5360536 ,0.4804933 ,0.4805922 ,0.5088951 ,0.50696 ,0.4001566 ,0.2687289 ,0.1591894 ,0.1680743 ,0.2036754 ,0.2757053 ,0.259449 ,0.1892001 ,0.2368304 ,0.2442019 ,0.2461013 ,0.1672835 ,0.1316824 ,0.1288298 ,0.1351142 ,0.0995131 ,0.06391199 ,0 ,0.04023156 ,0.09065579 ,0.1063036 ,0.1012751 ,0.1083549 ,0.120062 ,0.08485893 ,0.02735489 ,0 ,0.01026589 ,0.06341991 ,0.1135584 ,0.1170629 ,0.06390885 ,0.01377033 ,4.954368e-4 ,6.841819e-3 ,0.01903915 ,0.03659198 ,0.05414482 ,0.07169766 ,0.0892505 ,0.09802691 ,
