conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20510.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,1.587072 ,1.545447 ,1.462195 ,1.378944 ,1.295693 ,1.212441 ,1.211683 ,1.301891 ,1.398498 ,1.276615 ,1.022631 ,0.8543548 ,0.8380491 ,0.8418978 ,0.7015544 ,0.732355 ,0.8619473 ,1.098226 ,1.201688 ,1.255089 ,1.258561 ,1.231389 ,1.137024 ,0.9998977 ,0.8668649 ,0.8173358 ,0.9408428 ,0.9613528 ,0.9940174 ,0.9105992 ,0.9225626 ,1.138576 ,1.055697 ,1.032366 ,0.6518859 ,0.7745286 ,0.7368651 ,0.7882757 ,0.5745659 ,0.4672986 ,0.6797194 ,0.7683392 ,0.6694524 ,0.3045985 ,0.3495389 ,0.48017 ,0.5789133 ,0.480423 ,0.4202559 ,0.5431883 ,0.5218495 ,0.5510721 ,0.4547424 ,0.454645 ,0.512937 ,0.5596974 ,0.6480053 ,0.5659271 ,0.5806157 ,0.492266 ,0.4459923 ,0.3485458 ,0.3435098 ,0.4417552 ,0.5634528 ,0.6645205 ,0.7593295 ,0.7390651 ,0.7563529 ,0.7149455 ,0.5974862 ,0.4436297 ,0.3696808 ,0.3774059 ,0.4886999 ,0.6463588 ,0.7836388 ,0.7797452 ,0.6960353 ,0.6724156 ,0.7585634 ,0.7999629 ,0.7045081 ,0.4574121 ,0.246288 ,0.1316463 ,0.105317 ,0.07898777 ,0.05265851 ,0.02632926 ,0.01316463 ,
1 ,1.585408 ,1.539157 ,1.446656 ,1.354154 ,1.261653 ,1.169152 ,1.155569 ,1.229013 ,1.341428 ,1.332982 ,1.207989 ,1.031955 ,0.9548534 ,0.9575034 ,0.9498345 ,1.022253 ,0.9996251 ,0.9791386 ,0.9323019 ,1.10022 ,1.325799 ,1.352922 ,1.159914 ,0.9164347 ,0.9189489 ,0.9891082 ,1.118183 ,1.026352 ,0.9805507 ,1.011831 ,1.041177 ,1.185522 ,1.096369 ,1.102625 ,0.8742995 ,0.8653159 ,0.7477918 ,0.7469068 ,0.6310512 ,0.6224485 ,0.7597107 ,0.8242336 ,0.7302173 ,0.4296247 ,0.4361931 ,0.4482475 ,0.5496775 ,0.4414524 ,0.4552169 ,0.564733 ,0.5487003 ,0.5818297 ,0.5444661 ,0.5355195 ,0.513214 ,0.5135792 ,0.615005 ,0.5865668 ,0.6162458 ,0.5503932 ,0.5216818 ,0.4267967 ,0.4357713 ,0.5977701 ,0.6333713 ,0.6981405 ,0.7331942 ,0.7872417 ,0.8246453 ,0.7347064 ,0.5895034 ,0.4513313 ,0.4150667 ,0.4076651 ,0.4132546 ,0.5166631 ,0.6348344 ,0.665244 ,0.5892319 ,0.5656122 ,0.6517601 ,0.6975198 ,0.6134425 ,0.3843948 ,0.1898842 ,0.08776419 ,0.07021135 ,0.05265851 ,0.03510567 ,0.01755284 ,8.776419e-3 ,
2 ,1.592065 ,1.564314 ,1.508814 ,1.453313 ,1.397812 ,1.342311 ,1.329066 ,1.362417 ,1.391221 ,1.287104 ,1.12681 ,1.075373 ,1.099093 ,1.129394 ,1.180333 ,1.325367 ,1.377761 ,1.205128 ,1.045846 ,1.096901 ,1.203904 ,1.219982 ,1.058839 ,0.9164347 ,0.8870908 ,0.9005464 ,1.100823 ,1.112053 ,1.128857 ,1.044358 ,1.038103 ,1.000561 ,0.9346848 ,0.8575485 ,0.9476137 ,1.075717 ,0.970382 ,0.7914915 ,0.6315217 ,0.7327683 ,0.9056316 ,0.958798 ,0.8757816 ,0.5810034 ,0.4560534 ,0.3472586 ,0.4930983 ,0.4151301 ,0.5164155 ,0.6388696 ,0.6192251 ,0.583624 ,0.4914906 ,0.5003849 ,0.5971527 ,0.4823221 ,0.5249378 ,0.4298382 ,0.615775 ,0.653398 ,0.6218339 ,0.5046436 ,0.5668713 ,0.7992007 ,0.8040073 ,0.771696 ,0.6891383 ,0.7472614 ,0.8260287 ,0.6882882 ,0.5555711 ,0.4559125 ,0.5093783 ,0.5355238 ,0.4515134 ,0.4919244 ,0.545227 ,0.6061049 ,0.5391169 ,0.4877693 ,0.514733 ,0.5333086 ,0.469672 ,0.3049414 ,0.164192 ,0.08776419 ,0.07021135 ,0.05265851 ,0.03510567 ,0.01755284 ,8.776419e-3 ,
3 ,1.592065 ,1.564314 ,1.508814 ,1.453313 ,1.397812 ,1.342311 ,1.290848 ,1.243836 ,1.22007 ,1.247155 ,1.264937 ,1.170713 ,1.087187 ,1.118982 ,1.337873 ,1.377568 ,1.239967 ,0.9591375 ,0.8994048 ,1.12959 ,1.40887 ,1.533061 ,1.32113 ,1.032228 ,0.9148241 ,0.865353 ,0.9608028 ,0.9828698 ,0.9538442 ,0.9571682 ,0.9602825 ,0.9583414 ,1.01902 ,1.01629 ,1.173413 ,1.130585 ,0.9140495 ,0.6586073 ,0.5966582 ,0.7144917 ,0.85828 ,0.7941537 ,0.7823395 ,0.5992706 ,0.6183449 ,0.4045861 ,0.4914302 ,0.3599119 ,0.544208 ,0.6444773 ,0.6337889 ,0.6631579 ,0.5686409 ,0.6397813 ,0.6168356 ,0.5540258 ,0.5184865 ,0.5693795 ,0.6623294 ,0.7335316 ,0.6953162 ,0.7007178 ,0.7486508 ,0.8790104 ,0.752348 ,0.6882593 ,0.5316875 ,0.6856786 ,0.8040071 ,0.7232271 ,0.5705567 ,0.4151812 ,0.4456191 ,0.5190729 ,0.46677 ,0.4316758 ,0.3852123 ,0.4246485 ,0.4589233 ,0.4734607 ,0.446497 ,0.3581573 ,0.2397538 ,0.1196755 ,0.04538013 ,0.01903915 ,0.03659198 ,0.05414482 ,0.07169766 ,0.0892505 ,0.09802691 ,
4 ,1.588736 ,1.551736 ,1.477735 ,1.403734 ,1.329732 ,1.255731 ,1.204099 ,1.177134 ,1.174837 ,1.174837 ,1.13023 ,0.9783619 ,0.8735806 ,0.8901824 ,1.040658 ,1.00915 ,0.9245632 ,0.9084559 ,1.095894 ,1.294412 ,1.326399 ,1.273364 ,1.147451 ,1.04212 ,0.9409453 ,0.8741288 ,0.9560311 ,1.083603 ,1.053903 ,1.044995 ,1.012787 ,0.9726302 ,0.8979789 ,0.7866829 ,0.969134 ,1.017051 ,0.8951296 ,0.6235166 ,0.5798041 ,0.6538977 ,0.8208254 ,0.728174 ,0.7029433 ,0.554567 ,0.5573123 ,0.4381502 ,0.5215591 ,0.4808116 ,0.6659392 ,0.77352 ,0.7165437 ,0.7170359 ,0.540893 ,0.5942051 ,0.6330664 ,0.5510753 ,0.4676046 ,0.446342 ,0.4898004 ,0.573305 ,0.5687914 ,0.6617413 ,0.7528554 ,0.7904374 ,0.6589683 ,0.5768288 ,0.3945514 ,0.5277426 ,0.625285 ,0.6213715 ,0.5171515 ,0.3664064 ,0.3975078 ,0.5026219 ,0.4872181 ,0.4882319 ,0.4156225 ,0.4232927 ,0.4206401 ,0.4129047 ,0.3589773 ,0.2259005 ,0.1028685 ,0.04022213 ,0.01968792 ,0.01903915 ,0.03659198 ,0.05414482 ,0.07169766 ,0.0892505 ,0.09802691 ,
5 ,1.572094 ,1.488843 ,1.322341 ,1.155838 ,0.9893354 ,0.8228329 ,0.7321399 ,0.7250438 ,0.8249722 ,0.9955623 ,1.119825 ,1.020945 ,0.9174173 ,0.9303978 ,1.035162 ,0.9676503 ,0.7986372 ,0.812759 ,1.001336 ,1.237309 ,1.309526 ,1.288897 ,1.26131 ,1.180613 ,1.094439 ,0.9354499 ,1.012354 ,1.091559 ,1.121259 ,1.105735 ,1.076084 ,1.082322 ,1.032496 ,1.041955 ,1.078867 ,1.074792 ,1.037221 ,0.8836754 ,0.8400264 ,0.7392437 ,0.8169721 ,0.7582888 ,0.7523817 ,0.6504843 ,0.6286134 ,0.443767 ,0.498408 ,0.5127312 ,0.692341 ,0.682844 ,0.5706981 ,0.6517877 ,0.6843001 ,0.7732752 ,0.6448067 ,0.506002 ,0.4793475 ,0.5806567 ,0.5904122 ,0.5990897 ,0.591485 ,0.7088129 ,0.8316025 ,0.8082837 ,0.6764984 ,0.5450313 ,0.4410398 ,0.5238287 ,0.5501689 ,0.5851886 ,0.542053 ,0.4973151 ,0.5269613 ,0.5538364 ,0.4693243 ,0.4106297 ,0.3736214 ,0.405329 ,0.3572202 ,0.2993463 ,0.2419144 ,0.1881532 ,0.1835247 ,0.2404612 ,0.287876 ,0.3013709 ,0.283818 ,0.2662652 ,0.2487123 ,0.2311595 ,0.2223831 ,
6 ,1.575423 ,1.501422 ,1.353419 ,1.205417 ,1.057415 ,0.9094125 ,0.7934093 ,0.7126921 ,0.6996123 ,0.776644 ,0.8834708 ,0.9076374 ,0.9531816 ,1.048767 ,1.075651 ,1.001416 ,0.8177827 ,0.8291184 ,0.9048246 ,1.057654 ,1.099098 ,0.9684193 ,0.9367402 ,0.854898 ,0.9661008 ,0.8638324 ,0.9815971 ,1.023916 ,1.250446 ,1.288408 ,1.211508 ,1.08057 ,0.9753916 ,1.024945 ,1.04101 ,1.048161 ,1.184699 ,1.064542 ,0.9933397 ,0.6950732 ,0.7391775 ,0.7199055 ,0.7682936 ,0.6506125 ,0.6162357 ,0.6620519 ,0.7756885 ,0.818649 ,0.7574159 ,0.6437793 ,0.4763877 ,0.4909256 ,0.6605386 ,0.785186 ,0.7159047 ,0.4514806 ,0.4832175 ,0.4887121 ,0.5281095 ,0.4693314 ,0.5647242 ,0.6795594 ,0.83263 ,0.8440406 ,0.7279972 ,0.6456777 ,0.5308782 ,0.588361 ,0.5377364 ,0.5516875 ,0.5265677 ,0.4973151 ,0.499565 ,0.4717302 ,0.3898138 ,0.4143222 ,0.4516379 ,0.4451486 ,0.3056321 ,0.192543 ,0.1351111 ,0.0900704 ,0.1081969 ,0.2012299 ,0.2818717 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,
7 ,1.588736 ,1.551736 ,1.477735 ,1.403734 ,1.329732 ,1.255731 ,1.165881 ,1.058554 ,0.9765697 ,1.007878 ,1.088156 ,1.081949 ,1.128504 ,1.238227 ,1.194254 ,1.093977 ,0.9051281 ,0.9460924 ,0.9355214 ,1.017149 ,1.074379 ,1.036893 ,1.034476 ,0.8856874 ,0.9044587 ,0.6341483 ,0.6844371 ,0.6456234 ,1.034731 ,1.067075 ,1.017801 ,0.7915265 ,0.8536772 ,1.132391 ,1.168666 ,1.159758 ,1.159987 ,1.065052 ,1.011616 ,0.7845521 ,0.9319014 ,0.8875176 ,0.9434151 ,0.7168713 ,0.7166735 ,0.7120221 ,0.8149492 ,0.7937701 ,0.6084664 ,0.466062 ,0.318315 ,0.4286794 ,0.6694947 ,0.7763012 ,0.6969844 ,0.4917702 ,0.5323919 ,0.5130359 ,0.5505722 ,0.5806483 ,0.6753261 ,0.7107861 ,0.728464 ,0.7361502 ,0.7060453 ,0.6702642 ,0.6093226 ,0.5664313 ,0.4894665 ,0.5660422 ,0.6043747 ,0.6010643 ,0.5343618 ,0.4769206 ,0.4944185 ,0.4501057 ,0.4520184 ,0.3718481 ,0.2753952 ,0.1857879 ,0.1248515 ,0.1504059 ,0.264181 ,0.4407002 ,0.556064 ,0.5837026 ,0.531044 ,0.4783855 ,0.425727 ,0.3730685 ,0.3467393 ,
8 ,1.60205 ,1.60205 ,1.60205 ,1.60205 ,1.60205 ,1.60205 ,1.512874 ,1.325362 ,1.123609 ,1.13839 ,1.254532 ,1.213296 ,1.14933 ,1.167526 ,1.171059 ,1.060212 ,0.7987642 ,0.7359114 ,0.7981058 ,1.020648 ,1.174824 ,1.130116 ,0.9456788 ,0.7218417 ,0.7212413 ,0.6918465 ,0.812415 ,0.7627634 ,1.08362 ,1.148241 ,1.044858 ,0.743757 ,0.7097042 ,0.9353396 ,0.9921599 ,0.9817529 ,0.9254402 ,0.8652216 ,0.8477249 ,0.7077479 ,0.8855561 ,0.7891683 ,0.8904079 ,0.608603 ,0.6688203 ,0.7044673 ,0.8634329 ,0.8777561 ,0.680644 ,0.5592177 ,0.4470717 ,0.4998816 ,0.6255011 ,0.6255042 ,0.6329198 ,0.430102 ,0.4351226 ,0.4348843 ,0.4487747 ,0.5766796 ,0.7022065 ,0.7893349 ,0.6982467 ,0.5655094 ,0.481422 ,0.472734 ,0.4235129 ,0.4661945 ,0.4798774 ,0.5513703 ,0.529049 ,0.4553325 ,0.4186065 ,0.4667593 ,0.5533654 ,0.5550628 ,0.4940194 ,0.3846789 ,0.3071051 ,0.2425671 ,0.183383 ,0.1823603 ,0.2710661 ,0.4407002 ,0.556064 ,0.5837026 ,0.531044 ,0.4783855 ,0.425727 ,0.3730685 ,0.3467393 ,
9 ,1.605378 ,1.614629 ,1.633129 ,1.651629 ,1.670129 ,1.68863 ,1.625101 ,1.471118 ,1.285202 ,1.247926 ,1.274999 ,1.177671 ,1.135729 ,1.201013 ,1.176959 ,1.012204 ,0.8255746 ,0.9019398 ,0.9731421 ,1.037826 ,1.085599 ,1.13743 ,1.011238 ,0.8094984 ,0.6827225 ,0.6794612 ,0.930376 ,0.8848445 ,1.207751 ,1.146655 ,1.138679 ,0.814454 ,0.6682479 ,0.8618077 ,0.9080184 ,0.9740552 ,0.7914235 ,0.8337015 ,0.8963906 ,0.9701749 ,1.093992 ,0.9511169 ,0.9030721 ,0.6519624 ,0.6875635 ,0.6670269 ,0.6713814 ,0.6500046 ,0.5487192 ,0.4931187 ,0.452175 ,0.4447594 ,0.5459064 ,0.4657607 ,0.5288484 ,0.3996291 ,0.4917513 ,0.5070431 ,0.4913285 ,0.5500531 ,0.6456841 ,0.7684136 ,0.7628223 ,0.6036761 ,0.4766974 ,0.3573822 ,0.3354011 ,0.3321865 ,0.362025 ,0.4685376 ,0.5350039 ,0.4972866 ,0.4327027 ,0.4370082 ,0.4902108 ,0.5340167 ,0.5512127 ,0.5611491 ,0.4638651 ,0.3147965 ,0.1911716 ,0.2252548 ,0.3640991 ,0.5470081 ,0.6560255 ,0.6714667 ,0.6012554 ,0.531044 ,0.4608327 ,0.3906213 ,0.3555157 ,
