conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang20360.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,8.005257 ,7.991382 ,7.963632 ,7.935881 ,7.908131 ,7.88038 ,7.746364 ,7.495165 ,7.153555 ,6.87288 ,6.539552 ,5.951922 ,5.387538 ,5.019942 ,4.886555 ,4.819122 ,4.484847 ,4.239021 ,3.881425 ,3.524346 ,3.091411 ,2.579923 ,2.218411 ,1.837601 ,1.884487 ,2.228384 ,2.15696 ,1.701904 ,1.110016 ,0.9930403 ,1.010552 ,0.9037485 ,0.7676181 ,0.5720545 ,0.3348554 ,0.2309156 ,0.1786092 ,0.1879608 ,0.1606059 ,0.1976943 ,0.2119352 ,0.1805777 ,0.1149679 ,0.1654623 ,0.1572978 ,0.1066551 ,0.05616062 ,0.101546 ,0.09878702 ,0.05744534 ,0.02538251 ,0.03947525 ,0.04000401 ,0.02668148 ,0.05093718 ,0.04734264 ,0.06882894 ,0.0304805 ,0.0214863 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,8.000265 ,7.972514 ,7.917014 ,7.861513 ,7.806012 ,7.750511 ,7.622611 ,7.414875 ,7.069035 ,6.559376 ,5.954658 ,5.399284 ,5.054184 ,4.869991 ,4.739836 ,4.705855 ,4.677438 ,4.638851 ,4.32655 ,3.682751 ,2.950714 ,2.513335 ,2.404841 ,2.286334 ,2.151444 ,2.099524 ,1.904505 ,1.537796 ,1.103978 ,0.9480775 ,0.9979096 ,0.9982462 ,0.8469903 ,0.6237633 ,0.3783634 ,0.3874232 ,0.3252446 ,0.2949929 ,0.2772267 ,0.3129825 ,0.3390897 ,0.2163539 ,0.1176894 ,0.1157512 ,0.1226163 ,0.08885448 ,0.09810415 ,0.1106099 ,0.1087706 ,0.03829689 ,0.01692167 ,0.02631684 ,0.02666934 ,0.05338877 ,0.07959472 ,0.07719835 ,0.05592144 ,0.05568312 ,0.04968699 ,0.03536279 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2 ,7.980294 ,7.897043 ,7.730541 ,7.564038 ,7.397535 ,7.231033 ,7.191298 ,7.291351 ,7.30319 ,6.716133 ,5.727662 ,4.861454 ,4.535953 ,4.514489 ,4.408031 ,4.473726 ,4.371063 ,4.294689 ,4.041691 ,3.713244 ,3.214428 ,2.811922 ,2.502391 ,2.356304 ,2.112724 ,1.787365 ,1.637508 ,1.43925 ,1.236099 ,0.9980274 ,0.8442274 ,0.9336623 ,0.9123626 ,0.732755 ,0.5130198 ,0.4275161 ,0.4048346 ,0.3750254 ,0.35746 ,0.3384458 ,0.3493235 ,0.2052124 ,0.1415195 ,0.05943951 ,0.06086156 ,0.01959041 ,0.07664784 ,0.08915363 ,0.08731433 ,0.03829689 ,0.01692167 ,0.02631684 ,0.02666934 ,0.05338877 ,0.05402909 ,0.04563659 ,0.01003548 ,0.03536279 ,0.03536279 ,0.03536279 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
3 ,7.973638 ,7.871886 ,7.668383 ,7.46488 ,7.261377 ,7.057874 ,7.081498 ,7.355582 ,7.588362 ,7.061444 ,6.063634 ,5.325128 ,5.113783 ,5.102127 ,4.993529 ,4.688384 ,4.431991 ,4.167869 ,4.097947 ,3.667782 ,2.980089 ,2.610566 ,2.49432 ,2.513472 ,2.076859 ,1.561726 ,1.324534 ,1.287242 ,1.314247 ,1.116297 ,0.9431257 ,0.7965026 ,0.7288258 ,0.5987714 ,0.5614873 ,0.5487619 ,0.4904792 ,0.419277 ,0.3486774 ,0.3489867 ,0.3489867 ,0.2082152 ,0.1317353 ,0.09807229 ,0.1227874 ,0.07314038 ,0.07851374 ,0.07316953 ,0.07316953 ,0.0302569 ,0 ,0 ,0 ,0.03560111 ,0.04563659 ,0.05163272 ,0.03035581 ,0.05568312 ,0.04968699 ,0.03536279 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
4 ,7.966981 ,7.846729 ,7.606225 ,7.365722 ,7.125218 ,6.884714 ,6.831565 ,6.985016 ,7.169153 ,6.900415 ,6.25871 ,5.559226 ,5.270823 ,5.254659 ,5.132863 ,4.716468 ,4.011379 ,3.717227 ,3.830953 ,3.850509 ,3.43688 ,2.969713 ,2.779663 ,2.667294 ,2.165107 ,1.705768 ,1.413332 ,1.438081 ,1.41268 ,1.330509 ,1.062209 ,0.7401945 ,0.6706931 ,0.6411867 ,0.7168344 ,0.5369198 ,0.4893579 ,0.3672688 ,0.3226154 ,0.265418 ,0.2640341 ,0.1807096 ,0.1154145 ,0.1262922 ,0.1564503 ,0.1068033 ,0.07851374 ,0.07316953 ,0.07316953 ,0.0302569 ,0 ,0 ,0 ,0 ,0 ,5.99613e-3 ,0.02032033 ,0.02032033 ,0.0143242 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
5 ,7.973638 ,7.871886 ,7.668383 ,7.46488 ,7.261377 ,7.057874 ,6.763013 ,6.36741 ,5.967774 ,5.8183 ,5.819171 ,5.720292 ,5.580152 ,5.529526 ,5.597296 ,5.067414 ,4.386601 ,3.957402 ,4.046714 ,3.906753 ,3.504683 ,3.230389 ,3.157311 ,2.853924 ,2.086901 ,1.767385 ,1.56978 ,1.582532 ,1.369344 ,1.16797 ,1.056584 ,0.7542153 ,0.6403375 ,0.5567852 ,0.5622405 ,0.5157468 ,0.4696536 ,0.3309511 ,0.2416444 ,0.2114454 ,0.215797 ,0.2053814 ,0.2025203 ,0.2242759 ,0.1995608 ,0.1068033 ,0.07851374 ,0.07316953 ,0.07316953 ,0.03829689 ,0.07036053 ,0.07036053 ,0.06232054 ,0 ,0 ,5.99613e-3 ,0.02032033 ,0.02032033 ,0.0143242 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
6 ,7.966981 ,7.846729 ,7.606225 ,7.365722 ,7.125218 ,6.884714 ,6.551298 ,6.115425 ,5.665481 ,5.443199 ,5.355133 ,5.168236 ,5.081076 ,5.141414 ,5.075482 ,4.64771 ,4.106054 ,4.018736 ,4.136301 ,4.03995 ,3.71411 ,3.413852 ,3.198369 ,2.783351 ,1.980098 ,1.771009 ,1.666879 ,1.767342 ,1.488179 ,1.362461 ,1.240822 ,1.035395 ,0.8093635 ,0.7429675 ,0.6467737 ,0.5792371 ,0.4551168 ,0.2956566 ,0.2596538 ,0.248469 ,0.2694339 ,0.2053814 ,0.1884744 ,0.1746289 ,0.1499138 ,0.07304153 ,0.09449784 ,0.05889673 ,0.05705743 ,0.03560111 ,0.09792165 ,0.09792165 ,0.06232054 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
7 ,7.996936 ,7.959936 ,7.885935 ,7.811934 ,7.737932 ,7.663931 ,7.293814 ,6.597163 ,5.76585 ,5.419068 ,5.421002 ,5.346289 ,5.178469 ,5.081025 ,5.033274 ,4.523523 ,3.981706 ,3.561641 ,3.373632 ,3.179245 ,3.214232 ,3.290462 ,2.921588 ,2.274303 ,1.512252 ,1.591597 ,1.602951 ,1.705481 ,1.363294 ,1.164114 ,1.063287 ,1.024062 ,0.8745833 ,0.7632874 ,0.5544984 ,0.5705564 ,0.4462074 ,0.356622 ,0.2764362 ,0.2868477 ,0.3040542 ,0.221966 ,0.234753 ,0.1625211 ,0.120055 ,0.02162746 ,0.0338341 ,0.046241 ,0.06902609 ,0.0904824 ,0.122546 ,0.09792165 ,0.06232054 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
8 ,8.013578 ,8.022829 ,8.041329 ,8.059829 ,8.078329 ,8.09683 ,7.84221 ,7.286414 ,6.539366 ,6.05927 ,5.749285 ,5.324054 ,5.063617 ,5.000988 ,4.706457 ,4.137497 ,3.492402 ,3.464942 ,3.540174 ,3.488922 ,3.325902 ,2.997689 ,2.537013 ,2.213493 ,1.834311 ,1.807896 ,1.486346 ,1.565132 ,1.396206 ,1.393946 ,1.202573 ,1.034621 ,0.7907627 ,0.6438656 ,0.5302605 ,0.5073848 ,0.3830358 ,0.3128807 ,0.3127486 ,0.3068826 ,0.3145951 ,0.1809734 ,0.1378629 ,0.1031703 ,0.1210203 ,0.05916673 ,0.0338341 ,0.046241 ,0.09365048 ,0.1070668 ,0.0768099 ,0.02756112 ,0 ,0 ,0.02556563 ,0.02556563 ,0.02556563 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
9 ,8.03022 ,8.085721 ,8.196723 ,8.307725 ,8.418726 ,8.529728 ,8.288691 ,7.659451 ,6.77287 ,6.201328 ,5.891773 ,5.588037 ,5.30525 ,5.135279 ,5.02016 ,4.466868 ,3.939259 ,3.61009 ,3.580699 ,3.515482 ,3.392793 ,3.208346 ,2.866502 ,2.713375 ,2.327936 ,1.983692 ,1.405482 ,1.436139 ,1.300793 ,1.19399 ,0.9114857 ,0.8411477 ,0.819848 ,0.6913958 ,0.5739828 ,0.3906594 ,0.3253231 ,0.2593126 ,0.3039659 ,0.2899611 ,0.3055837 ,0.2272317 ,0.1782141 ,0.1336734 ,0.1050363 ,0.05722857 ,0.05529042 ,0.07304153 ,0.1560521 ,0.120451 ,0.08484989 ,9.395163e-3 ,0.01778766 ,0.04450394 ,0.0606744 ,0.05228191 ,0.02556563 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
