conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang10100.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,4.130382 ,4.033255 ,3.839002 ,3.644749 ,3.450496 ,3.256243 ,3.1016 ,2.990636 ,2.992216 ,3.182684 ,3.396199 ,3.336673 ,3.058511 ,2.801163 ,2.848898 ,2.914815 ,2.978134 ,2.848059 ,2.715229 ,2.572093 ,2.409017 ,2.289496 ,2.101461 ,1.94764 ,1.569115 ,1.589696 ,1.631983 ,1.864152 ,1.812772 ,1.741021 ,1.570107 ,1.57593 ,1.415611 ,1.456985 ,1.23772 ,1.318187 ,1.262582 ,1.111065 ,0.9370836 ,0.8676007 ,0.777114 ,0.7557755 ,0.5955705 ,0.7307371 ,0.6590217 ,0.6535037 ,0.4274016 ,0.3417728 ,0.4500876 ,0.5126465 ,0.437792 ,0.374304 ,0.2639252 ,0.2906818 ,0.1445696 ,0.160205 ,0.160205 ,0.2662934 ,0.2870735 ,0.3005353 ,0.1453242 ,0.1245441 ,0.1459861 ,0.2485105 ,0.2594459 ,0.2875931 ,0.1807897 ,0.1434765 ,0.0804254 ,0.1026601 ,0.07563634 ,0.02223467 ,0.02054728 ,0.06157963 ,0.06157963 ,0.04103234 ,0.05158806 ,0.1429926 ,0.1700649 ,0.1184768 ,0.02707231 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
1 ,4.118733 ,3.989231 ,3.730227 ,3.471222 ,3.212218 ,2.953214 ,2.797982 ,2.757179 ,2.881352 ,3.151836 ,3.382817 ,3.277731 ,2.946167 ,2.648799 ,2.688693 ,2.740981 ,2.753793 ,2.633068 ,2.680612 ,2.788735 ,2.669261 ,2.35645 ,2.068368 ,1.954281 ,1.751275 ,1.646425 ,1.624415 ,1.785772 ,1.821373 ,1.810238 ,1.650162 ,1.647469 ,1.455086 ,1.466954 ,1.153381 ,1.150125 ,1.092572 ,1.052827 ,0.9456216 ,0.871992 ,0.7651887 ,0.6764211 ,0.4768603 ,0.609574 ,0.6275229 ,0.7448456 ,0.5126402 ,0.4502101 ,0.4475982 ,0.495409 ,0.3796479 ,0.3033031 ,0.2021561 ,0.2288787 ,0.1664313 ,0.182851 ,0.2095673 ,0.2191262 ,0.2269834 ,0.25361 ,0.1857371 ,0.1939101 ,0.1549516 ,0.1877001 ,0.1802541 ,0.2507757 ,0.1795735 ,0.1474077 ,0.05361693 ,0.06844005 ,0.05042422 ,0.03242463 ,0.05320263 ,0.08055752 ,0.06295601 ,0.02735489 ,0.03439204 ,0.09532837 ,0.1133766 ,0.07898454 ,0.0180482 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
2 ,4.105419 ,3.938916 ,3.605911 ,3.272906 ,2.939901 ,2.606896 ,2.501946 ,2.648479 ,2.973812 ,3.127509 ,3.046393 ,2.747312 ,2.612669 ,2.642353 ,2.582697 ,2.700482 ,2.905465 ,3.248138 ,3.239653 ,3.027001 ,2.630461 ,2.214193 ,1.946896 ,1.894926 ,1.941156 ,1.743223 ,1.551714 ,1.367521 ,1.404469 ,1.546774 ,1.622511 ,1.662668 ,1.44201 ,1.397263 ,1.149402 ,1.094334 ,0.9238916 ,0.9167722 ,0.8448987 ,0.8912207 ,0.8024144 ,0.7090709 ,0.4879549 ,0.5761279 ,0.6790091 ,0.8197264 ,0.6138724 ,0.5194759 ,0.4245401 ,0.4716223 ,0.3523255 ,0.233456 ,0.1151715 ,0.1774952 ,0.1969259 ,0.1673209 ,0.1653888 ,0.155115 ,0.1847199 ,0.1954193 ,0.1600565 ,0.1736311 ,0.1327099 ,0.1327099 ,0.1300706 ,0.1856511 ,0.15005 ,0.1215294 ,0.05361693 ,0.06844005 ,0.05042422 ,0.03242463 ,0.05320263 ,0.08880374 ,0.1055055 ,0.07760217 ,0.0763931 ,0.1030262 ,0.1133766 ,0.07898454 ,0.0180482 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
3 ,4.095434 ,3.901181 ,3.512675 ,3.124169 ,2.735663 ,2.347157 ,2.27992 ,2.566954 ,3.049936 ,3.141017 ,2.87258 ,2.494792 ,2.471439 ,2.677719 ,2.71401 ,2.77566 ,2.713611 ,2.755568 ,2.735798 ,2.877078 ,2.817349 ,2.467052 ,2.056979 ,1.827904 ,1.945364 ,1.74988 ,1.794249 ,1.615098 ,1.736428 ,1.749658 ,1.789515 ,1.650399 ,1.472493 ,1.229058 ,1.120271 ,0.9875162 ,1.114064 ,1.03739 ,0.9380319 ,0.8837258 ,0.8661218 ,0.8050397 ,0.7079774 ,0.6634367 ,0.7253727 ,0.688951 ,0.5943543 ,0.5906296 ,0.4582534 ,0.4360686 ,0.2616021 ,0.1521278 ,0.08896559 ,0.1780056 ,0.2236421 ,0.2296383 ,0.236591 ,0.1555916 ,0.1357421 ,0.07523916 ,0.1106019 ,0.13803 ,0.1094407 ,0.07383955 ,0.03195401 ,0.059047 ,0.059047 ,0.06977259 ,0.05361693 ,0.06844005 ,0.05042422 ,0.03242463 ,0.03950444 ,0.05599687 ,0.1070019 ,0.1004946 ,0.1011981 ,0.06305981 ,0.05668829 ,0.03949227 ,9.024102e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
4 ,4.108747 ,3.951495 ,3.63699 ,3.322485 ,3.00798 ,2.693475 ,2.639652 ,2.873288 ,3.265324 ,3.337766 ,3.078406 ,2.636767 ,2.583795 ,2.815784 ,2.803921 ,2.874729 ,2.800853 ,2.941054 ,2.716261 ,2.569923 ,2.485349 ,2.328706 ,2.114914 ,1.83968 ,1.804107 ,1.714516 ,1.866785 ,1.863572 ,1.92095 ,1.808529 ,1.859802 ,1.651839 ,1.541587 ,1.109406 ,1.150604 ,1.145952 ,1.302006 ,1.063497 ,0.911443 ,0.9669863 ,0.969754 ,0.8189635 ,0.7338739 ,0.6784554 ,0.7581425 ,0.5397323 ,0.48757 ,0.4714385 ,0.4567832 ,0.416284 ,0.2809561 ,0.2207306 ,0.177442 ,0.2754317 ,0.2343359 ,0.2259435 ,0.1651394 ,0.1352713 ,0.1352713 ,0.04481398 ,0.08017676 ,0.1073261 ,0.1586164 ,0.1267397 ,0.09594525 ,0.0454031 ,0.0627474 ,0.04880722 ,0.07468561 ,0.08921804 ,0.1068033 ,0.08920182 ,0.0536007 ,0.03449203 ,0.08509894 ,0.1004946 ,0.1011981 ,0.06305981 ,0.05668829 ,0.03949227 ,9.024102e-3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
5 ,4.105419 ,3.938916 ,3.605911 ,3.272906 ,2.939901 ,2.606896 ,2.489207 ,2.608952 ,2.905463 ,3.061272 ,3.033707 ,2.854569 ,2.764133 ,2.77703 ,2.7959 ,2.921823 ,2.986002 ,3.017023 ,2.755682 ,2.488378 ,2.40219 ,2.341352 ,2.253194 ,2.023056 ,1.988712 ,2.10005 ,2.381176 ,2.508371 ,2.334245 ,2.013835 ,1.802507 ,1.611766 ,1.533566 ,1.093528 ,1.156919 ,1.155267 ,1.378856 ,1.142559 ,0.9020019 ,0.9195167 ,0.9371207 ,0.7561721 ,0.6570366 ,0.5591729 ,0.7225681 ,0.717096 ,0.6263757 ,0.6029837 ,0.471615 ,0.4815902 ,0.371175 ,0.3261787 ,0.2832427 ,0.3011453 ,0.1781715 ,0.1909915 ,0.1533965 ,0.1792005 ,0.1713432 ,0.1554159 ,0.1580302 ,0.1854583 ,0.2067648 ,0.2076365 ,0.1548156 ,0.08100421 ,0.0627474 ,0.04880722 ,0.05456982 ,0.07505715 ,0.1082903 ,0.1108045 ,0.06924852 ,0.03449203 ,0.0863968 ,0.1296957 ,0.1488044 ,0.1093682 ,0.07509338 ,0.03949227 ,9.024102e-3 ,0 ,0 ,4.954368e-4 ,6.841819e-3 ,0.01903915 ,0.03659198 ,0.05414482 ,0.07169766 ,0.0892505 ,0.09802691 ,
6 ,4.142031 ,4.07728 ,3.947778 ,3.818276 ,3.688774 ,3.559272 ,3.367001 ,3.105513 ,2.850579 ,2.792552 ,2.855442 ,2.847683 ,2.905877 ,3.067719 ,3.123928 ,3.012069 ,2.962468 ,2.985523 ,2.771917 ,2.428045 ,2.256269 ,2.239411 ,2.291798 ,2.352033 ,2.38012 ,2.407844 ,2.248209 ,2.280835 ,1.999204 ,1.808966 ,1.638099 ,1.547924 ,1.548001 ,1.177563 ,1.201545 ,1.24572 ,1.263767 ,1.057722 ,0.764263 ,0.8357745 ,0.802548 ,0.7120737 ,0.6009655 ,0.6605388 ,0.733262 ,0.7820883 ,0.5801106 ,0.6120859 ,0.4880154 ,0.4684943 ,0.2940278 ,0.3710641 ,0.3717691 ,0.3807221 ,0.2059767 ,0.1535906 ,0.09127319 ,0.10728 ,0.1646288 ,0.2268565 ,0.2619809 ,0.2402332 ,0.2136067 ,0.1817299 ,0.1497739 ,0.1400512 ,0.1217944 ,0.08254817 ,0.06130024 ,0.1322118 ,0.1991085 ,0.1768766 ,0.08489634 ,0.02624581 ,0.04384733 ,0.07944844 ,0.08960731 ,0.0540062 ,0.01840509 ,0.01053185 ,0.0392478 ,0.07484891 ,0.09991817 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,
7 ,4.138703 ,4.064702 ,3.916699 ,3.768697 ,3.620695 ,3.472693 ,3.254774 ,2.959757 ,2.661868 ,2.556007 ,2.628009 ,2.773671 ,2.979925 ,3.210235 ,3.259422 ,3.085107 ,3.028321 ,3.036462 ,2.951275 ,2.674333 ,2.470171 ,2.407924 ,2.259551 ,2.368646 ,2.438564 ,2.453327 ,2.165846 ,2.097856 ,1.824404 ,1.700913 ,1.465379 ,1.399002 ,1.553907 ,1.306633 ,1.346343 ,1.137645 ,1.154725 ,1.137065 ,0.861102 ,0.7597007 ,0.6786115 ,0.6899679 ,0.6590151 ,0.6354787 ,0.5890905 ,0.7251563 ,0.5426968 ,0.6636255 ,0.498495 ,0.4931187 ,0.2919328 ,0.3181388 ,0.3460524 ,0.3194073 ,0.1608324 ,0.08723383 ,0.08028112 ,0.1063234 ,0.1576761 ,0.2268565 ,0.2918767 ,0.2345279 ,0.2188387 ,0.1926673 ,0.1680015 ,0.1829426 ,0.1501533 ,0.139218 ,0.08236891 ,0.1114338 ,0.1427294 ,0.1024979 ,0.03129564 ,8.246217e-3 ,0.04384733 ,0.07944844 ,0.08960731 ,0.0540062 ,0.01840509 ,0.01053185 ,0.0392478 ,0.07484891 ,0.09991817 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,0.1068033 ,
8 ,4.152016 ,4.115016 ,4.041015 ,3.967014 ,3.893012 ,3.819011 ,3.703682 ,3.54278 ,3.389594 ,3.375179 ,3.491357 ,3.667392 ,3.707881 ,3.558066 ,3.152452 ,2.798463 ,2.639838 ,2.663895 ,2.706036 ,2.797751 ,2.817466 ,2.633549 ,2.361325 ,2.441447 ,2.414533 ,2.305148 ,1.825234 ,1.887373 ,1.693301 ,1.700016 ,1.436604 ,1.463881 ,1.574133 ,1.418108 ,1.285304 ,1.041414 ,0.9811971 ,0.942779 ,0.7645038 ,0.7536283 ,0.6891524 ,0.7231205 ,0.6587982 ,0.7064641 ,0.610349 ,0.5578899 ,0.3895751 ,0.4449425 ,0.4111807 ,0.3801784 ,0.2358945 ,0.2714956 ,0.3108904 ,0.3020862 ,0.1797527 ,0.07654916 ,0.08198854 ,0.09751868 ,0.1349809 ,0.1296313 ,0.1922756 ,0.142821 ,0.1913223 ,0.1717279 ,0.2146192 ,0.2186229 ,0.1966417 ,0.1713357 ,0.1144866 ,0.1082411 ,0.1063036 ,0.06607204 ,0.02934601 ,0.04105308 ,0.04105308 ,0.02735489 ,0 ,0 ,0 ,0.01053185 ,0.0392478 ,0.07484891 ,0.09991817 ,0.1063079 ,0.09996151 ,0.08776419 ,0.07021135 ,0.05265851 ,0.03510567 ,0.01755284 ,8.776419e-3 ,
9 ,4.155345 ,4.127594 ,4.072094 ,4.016593 ,3.961092 ,3.905591 ,3.815909 ,3.688536 ,3.551187 ,3.484714 ,3.529667 ,3.710357 ,3.752542 ,3.50238 ,2.799003 ,2.415891 ,2.293028 ,2.649631 ,2.841197 ,2.878653 ,2.839736 ,2.716174 ,2.588215 ,2.539683 ,2.514054 ,2.327756 ,2.029357 ,1.979943 ,1.715599 ,1.637682 ,1.34776 ,1.540902 ,1.530225 ,1.307966 ,1.04303 ,0.848966 ,0.9828401 ,1.079265 ,1.115537 ,0.9186718 ,0.780619 ,0.6356408 ,0.5660408 ,0.5483189 ,0.5056549 ,0.4784296 ,0.4393933 ,0.3968284 ,0.3813415 ,0.2944885 ,0.2302868 ,0.2083334 ,0.2668968 ,0.3115252 ,0.2247928 ,0.1239856 ,0.06166821 ,0.07719835 ,0.1068033 ,0.08017676 ,0.142821 ,0.1343693 ,0.2431354 ,0.223541 ,0.2639487 ,0.1915319 ,0.1695507 ,0.1195789 ,0.07425507 ,0.05914129 ,0.07285163 ,0.07285163 ,0.04499383 ,0.04105308 ,0.04105308 ,0.02735489 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
