conotool csv
//HEADER//
invert,0
maxtheta,90 
maxphi,359 
thetastep,1 
phistep,1 
source,Autronics
filename,@Detector_Ang10530.csv
commondata,yes
datatype,Luminance
spotsize,N/A
spotinpower,N/A
//BODY//
Phi\Theta,0 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,
0 ,0.6358274 ,0.6219522 ,0.5942018 ,0.5664513 ,0.5387009 ,0.5109505 ,0.4342611 ,0.3036057 ,0.1730456 ,0.182548 ,0.3030916 ,0.43279 ,0.5904514 ,0.7584802 ,0.7668385 ,0.6978887 ,0.6486754 ,0.7199692 ,0.6324369 ,0.5172467 ,0.5285619 ,0.4965191 ,0.4585089 ,0.343603 ,0.416677 ,0.5578652 ,0.6152111 ,0.6126972 ,0.6082709 ,0.507999 ,0.6020026 ,0.4477386 ,0.6855342 ,0.7064625 ,0.7645661 ,0.7538401 ,0.5775538 ,0.7813819 ,0.7016322 ,0.7299216 ,0.4783401 ,0.3237395 ,0.364933 ,0.3054809 ,0.3796261 ,0.4864295 ,0.5654838 ,0.5574675 ,0.3972625 ,0.3485736 ,0.4500708 ,0.5034724 ,0.6149087 ,0.4946807 ,0.4713855 ,0.4125842 ,0.3325281 ,0.4092249 ,0.4182746 ,0.4582145 ,0.5030582 ,0.4916349 ,0.435289 ,0.3680991 ,0.5431984 ,0.7002906 ,0.5526275 ,0.3444885 ,0.347725 ,0.571136 ,0.6116213 ,0.4941009 ,0.3749904 ,0.4289392 ,0.5054467 ,0.4340439 ,0.3120022 ,0.2547947 ,0.2452374 ,0.2194434 ,0.1737412 ,0.1863665 ,0.2546316 ,0.3599486 ,0.4215512 ,0.4234976 ,0.370839 ,0.3181805 ,0.265522 ,0.2128635 ,0.1865343 ,
1 ,0.6341632 ,0.6156629 ,0.5786624 ,0.5416618 ,0.5046612 ,0.4676606 ,0.4418447 ,0.4283622 ,0.4339926 ,0.4589659 ,0.4767244 ,0.444799 ,0.4757549 ,0.5776119 ,0.6425383 ,0.5949525 ,0.5189462 ,0.4966662 ,0.4371732 ,0.3959808 ,0.4237393 ,0.4043152 ,0.378975 ,0.2919772 ,0.3550649 ,0.4172139 ,0.4689919 ,0.4573856 ,0.5517118 ,0.5682987 ,0.7158433 ,0.5483734 ,0.6783772 ,0.6394112 ,0.7288032 ,0.6523593 ,0.5355653 ,0.6367345 ,0.6282214 ,0.6473903 ,0.4521783 ,0.3557906 ,0.3854846 ,0.3230646 ,0.3834797 ,0.4650492 ,0.5372702 ,0.4713133 ,0.4420618 ,0.4754284 ,0.7015286 ,0.6370506 ,0.7496788 ,0.5894366 ,0.5389456 ,0.4453275 ,0.3528484 ,0.5002709 ,0.4984097 ,0.5552877 ,0.5828075 ,0.5559369 ,0.5080039 ,0.4341865 ,0.6100248 ,0.696702 ,0.5378658 ,0.3315493 ,0.3175513 ,0.4875607 ,0.5145508 ,0.4362039 ,0.3430988 ,0.3434635 ,0.3601652 ,0.3185637 ,0.2728037 ,0.2638357 ,0.238585 ,0.1857879 ,0.1248515 ,0.1329649 ,0.2012299 ,0.3065469 ,0.3681496 ,0.3700959 ,0.3174374 ,0.2647789 ,0.2121204 ,0.1594618 ,0.1331326 ,
2 ,0.6341632 ,0.6156629 ,0.5786624 ,0.5416618 ,0.5046612 ,0.4676606 ,0.4418447 ,0.4283622 ,0.447551 ,0.5224711 ,0.5757465 ,0.4799704 ,0.3714713 ,0.3689896 ,0.5484452 ,0.6070544 ,0.5344561 ,0.3948377 ,0.3653037 ,0.452157 ,0.5022446 ,0.5048632 ,0.4417677 ,0.4076392 ,0.4095245 ,0.3937179 ,0.5302021 ,0.5302021 ,0.6093561 ,0.5814666 ,0.6805732 ,0.6864749 ,0.7327758 ,0.6936492 ,0.6265915 ,0.5182883 ,0.4583084 ,0.5585927 ,0.5228594 ,0.4872583 ,0.2977818 ,0.3312795 ,0.37439 ,0.4238366 ,0.4526716 ,0.4396443 ,0.3898984 ,0.2972114 ,0.4451338 ,0.5431196 ,0.7068233 ,0.60002 ,0.7046081 ,0.6067577 ,0.6222878 ,0.5346659 ,0.4866727 ,0.6479565 ,0.6400992 ,0.6347495 ,0.490684 ,0.4638134 ,0.442507 ,0.4341865 ,0.5105117 ,0.5713105 ,0.4415392 ,0.3518906 ,0.3482856 ,0.4476741 ,0.4461672 ,0.3837036 ,0.3376479 ,0.412311 ,0.4668115 ,0.5111243 ,0.4748196 ,0.4632558 ,0.3821985 ,0.3031231 ,0.2709027 ,0.2971761 ,0.3450004 ,0.3860003 ,0.3938418 ,0.3700959 ,0.3174374 ,0.2647789 ,0.2121204 ,0.1594618 ,0.1331326 ,
3 ,0.6275064 ,0.5905059 ,0.5165047 ,0.4425036 ,0.3685024 ,0.2945013 ,0.3065664 ,0.4135389 ,0.5824674 ,0.6718025 ,0.662427 ,0.5728579 ,0.52764 ,0.5454827 ,0.6062299 ,0.5590468 ,0.4522435 ,0.3096388 ,0.2756008 ,0.3320792 ,0.3573232 ,0.4175332 ,0.4342102 ,0.4963277 ,0.4207536 ,0.358472 ,0.3770172 ,0.3794614 ,0.4635875 ,0.5714878 ,0.6631764 ,0.6387054 ,0.5389765 ,0.5231009 ,0.58504 ,0.5070963 ,0.4366242 ,0.3373827 ,0.3638681 ,0.3529926 ,0.2594416 ,0.3176545 ,0.4022731 ,0.4981987 ,0.4844686 ,0.4592347 ,0.4524015 ,0.3473076 ,0.5426394 ,0.5816326 ,0.7667115 ,0.6556557 ,0.7030905 ,0.5429195 ,0.4678168 ,0.3586171 ,0.403103 ,0.6458628 ,0.7407109 ,0.7673375 ,0.5518315 ,0.4730137 ,0.4340552 ,0.4650603 ,0.5425469 ,0.5159879 ,0.3824922 ,0.3361655 ,0.3750564 ,0.4240206 ,0.4107408 ,0.4111389 ,0.4237122 ,0.4302691 ,0.3625624 ,0.3832748 ,0.3736214 ,0.405329 ,0.3572202 ,0.3625374 ,0.4774012 ,0.5762031 ,0.562705 ,0.4112493 ,0.2641535 ,0.1755284 ,0.1404227 ,0.105317 ,0.07021135 ,0.03510567 ,0.01755284 ,
4 ,0.6275064 ,0.5905059 ,0.5165047 ,0.4425036 ,0.3685024 ,0.2945013 ,0.2810876 ,0.3344851 ,0.4322114 ,0.4758231 ,0.4845056 ,0.516431 ,0.5953115 ,0.6918685 ,0.7721327 ,0.7432556 ,0.6644571 ,0.4874442 ,0.3977525 ,0.3891822 ,0.3895825 ,0.4704735 ,0.5229372 ,0.6199195 ,0.5118588 ,0.4359891 ,0.4224416 ,0.462163 ,0.4199864 ,0.4967065 ,0.5613272 ,0.5995425 ,0.4749886 ,0.4268767 ,0.5853461 ,0.5590615 ,0.5946627 ,0.4460238 ,0.481091 ,0.3712417 ,0.3231788 ,0.3198392 ,0.4221792 ,0.5319503 ,0.5799584 ,0.6230689 ,0.5801563 ,0.5783389 ,0.5756679 ,0.4922561 ,0.4406224 ,0.5481171 ,0.6200243 ,0.5577069 ,0.4227767 ,0.4059917 ,0.489586 ,0.6262575 ,0.6993948 ,0.69577 ,0.4824016 ,0.4279618 ,0.4240362 ,0.5515432 ,0.6570245 ,0.5882515 ,0.4622045 ,0.4092278 ,0.4751293 ,0.4944473 ,0.4431984 ,0.4327416 ,0.4530582 ,0.4878147 ,0.4900123 ,0.5403254 ,0.5224258 ,0.5198301 ,0.4640235 ,0.4798726 ,0.6234523 ,0.7578553 ,0.7694265 ,0.6238651 ,0.4640766 ,0.3510567 ,0.2808454 ,0.210634 ,0.1404227 ,0.07021135 ,0.03510567 ,
5 ,0.6308348 ,0.6030844 ,0.5475835 ,0.4920827 ,0.4365818 ,0.381081 ,0.4060541 ,0.5197677 ,0.6621538 ,0.6515955 ,0.5355009 ,0.4521387 ,0.4885082 ,0.6078541 ,0.7907425 ,0.841411 ,0.7674165 ,0.5414814 ,0.4013046 ,0.3381105 ,0.3050238 ,0.2869091 ,0.3288491 ,0.3638773 ,0.3182759 ,0.3511627 ,0.4138587 ,0.4693204 ,0.3588925 ,0.4545601 ,0.5325753 ,0.5681764 ,0.4186212 ,0.4200626 ,0.6038601 ,0.6023603 ,0.6213746 ,0.3948566 ,0.457144 ,0.3201416 ,0.4449421 ,0.4323493 ,0.5643833 ,0.5217808 ,0.4986855 ,0.6215262 ,0.7317647 ,0.8099307 ,0.6484198 ,0.5894272 ,0.4933123 ,0.5965545 ,0.5498248 ,0.5408782 ,0.4211645 ,0.5251958 ,0.5410952 ,0.6885176 ,0.6334426 ,0.6620911 ,0.6184086 ,0.6017838 ,0.6031784 ,0.5686865 ,0.6877424 ,0.6215786 ,0.523684 ,0.4351062 ,0.5354766 ,0.599264 ,0.5480151 ,0.4948124 ,0.451468 ,0.3876674 ,0.3023592 ,0.328565 ,0.4252095 ,0.5534545 ,0.558995 ,0.5377934 ,0.5630049 ,0.6430395 ,0.6954923 ,0.6780695 ,0.619457 ,0.5456243 ,0.4578601 ,0.3700959 ,0.2823317 ,0.1945675 ,0.1506854 ,
6 ,0.6374916 ,0.6282415 ,0.6097412 ,0.5912409 ,0.5727406 ,0.5542403 ,0.5540718 ,0.574118 ,0.6023654 ,0.6002538 ,0.5467024 ,0.4267596 ,0.3459406 ,0.3674887 ,0.5598408 ,0.7095775 ,0.7423864 ,0.6232546 ,0.4770108 ,0.4015097 ,0.3934669 ,0.3883345 ,0.4216114 ,0.3959947 ,0.4603393 ,0.5033223 ,0.5437467 ,0.5868339 ,0.4308318 ,0.4774687 ,0.4976762 ,0.660591 ,0.6250136 ,0.6465018 ,0.6269657 ,0.5115881 ,0.5079208 ,0.4304842 ,0.5820095 ,0.382253 ,0.5042858 ,0.4736572 ,0.6353853 ,0.509673 ,0.5578789 ,0.7604498 ,0.9043513 ,0.9770742 ,0.7006302 ,0.5979965 ,0.4449796 ,0.5094576 ,0.4791603 ,0.5414065 ,0.4741048 ,0.6645547 ,0.621582 ,0.5914756 ,0.4396544 ,0.4117218 ,0.5541263 ,0.6411171 ,0.6545464 ,0.6077722 ,0.7566168 ,0.7234449 ,0.6939407 ,0.5802666 ,0.6461681 ,0.5948652 ,0.4372435 ,0.373186 ,0.3446647 ,0.3056027 ,0.3232042 ,0.3725035 ,0.4616054 ,0.5174088 ,0.50888 ,0.4704824 ,0.4652257 ,0.5623978 ,0.6831156 ,0.7720007 ,0.7876835 ,0.7401918 ,0.6348748 ,0.5295577 ,0.4242407 ,0.3189237 ,0.2662652 ,
7 ,0.6341632 ,0.6156629 ,0.5786624 ,0.5416618 ,0.5046612 ,0.4676606 ,0.4673235 ,0.507416 ,0.5910278 ,0.6866978 ,0.7219995 ,0.5974015 ,0.4599685 ,0.4370784 ,0.649349 ,0.7891231 ,0.8299401 ,0.7464094 ,0.6630244 ,0.6003926 ,0.5567486 ,0.4985288 ,0.4333873 ,0.4298677 ,0.4554685 ,0.5476408 ,0.5648712 ,0.6587695 ,0.5340701 ,0.555178 ,0.4740012 ,0.6682198 ,0.6450431 ,0.7082271 ,0.5261127 ,0.3983427 ,0.3363928 ,0.2875957 ,0.4213549 ,0.328711 ,0.4821934 ,0.5344927 ,0.6768972 ,0.5164924 ,0.437003 ,0.4990087 ,0.7321707 ,0.7925856 ,0.6949788 ,0.7242961 ,0.6549006 ,0.5950731 ,0.373258 ,0.3999711 ,0.4241975 ,0.6522797 ,0.6483536 ,0.647877 ,0.4466012 ,0.4060693 ,0.5162019 ,0.620375 ,0.5525301 ,0.4673021 ,0.488639 ,0.5377866 ,0.5504197 ,0.5609245 ,0.6619652 ,0.6070395 ,0.5335364 ,0.4790137 ,0.411978 ,0.2887974 ,0.2202945 ,0.3533037 ,0.5320128 ,0.6602578 ,0.6657983 ,0.6130012 ,0.5520649 ,0.5340167 ,0.5340167 ,0.5330258 ,0.520333 ,0.4959384 ,0.4608327 ,0.425727 ,0.3906213 ,0.3555157 ,0.3379628 ,
8 ,0.6374916 ,0.6282415 ,0.6097412 ,0.5912409 ,0.5727406 ,0.5542403 ,0.5413323 ,0.5345911 ,0.5407959 ,0.5657692 ,0.5835277 ,0.5516023 ,0.5459461 ,0.5917935 ,0.6539338 ,0.6974756 ,0.7486811 ,0.7824888 ,0.7351786 ,0.6559682 ,0.5899952 ,0.5388455 ,0.4886133 ,0.5095646 ,0.6444829 ,0.6271375 ,0.6013574 ,0.5678234 ,0.5433519 ,0.5611025 ,0.5015746 ,0.6634795 ,0.6955553 ,0.6424765 ,0.5154993 ,0.3861533 ,0.3724953 ,0.3299327 ,0.4099228 ,0.5009126 ,0.5570855 ,0.540286 ,0.5022683 ,0.3774646 ,0.3938926 ,0.4670862 ,0.650024 ,0.6908704 ,0.6225152 ,0.6078922 ,0.6827062 ,0.5993437 ,0.4716931 ,0.3471107 ,0.341871 ,0.4515332 ,0.4955385 ,0.5509723 ,0.4760108 ,0.4318539 ,0.4377975 ,0.4900234 ,0.4277957 ,0.4183661 ,0.5513129 ,0.6127924 ,0.6601141 ,0.5674607 ,0.5570677 ,0.4719144 ,0.4696135 ,0.5441261 ,0.5445876 ,0.3858058 ,0.2628025 ,0.3241025 ,0.4844066 ,0.6139494 ,0.6473932 ,0.6130012 ,0.5520649 ,0.5078551 ,0.4395901 ,0.3332822 ,0.2589868 ,0.2326458 ,0.2501987 ,0.2677515 ,0.2853043 ,0.3028572 ,0.3116336 ,
9 ,0.6374916 ,0.6282415 ,0.6097412 ,0.5912409 ,0.5727406 ,0.5542403 ,0.5285929 ,0.4950642 ,0.4656679 ,0.4677796 ,0.4856457 ,0.484094 ,0.5140388 ,0.6017587 ,0.7375426 ,0.7977711 ,0.8119794 ,0.7417699 ,0.6577203 ,0.5414193 ,0.476346 ,0.4995931 ,0.5501963 ,0.5997109 ,0.5491096 ,0.436745 ,0.4872083 ,0.5629219 ,0.5885786 ,0.5185733 ,0.4328613 ,0.4922602 ,0.5064616 ,0.3885967 ,0.3314753 ,0.2819058 ,0.3265305 ,0.3456761 ,0.4526169 ,0.6419619 ,0.7293843 ,0.7180278 ,0.6222243 ,0.5054517 ,0.3915855 ,0.373861 ,0.3987526 ,0.5181606 ,0.568417 ,0.7096147 ,0.7951172 ,0.7168974 ,0.651704 ,0.4292031 ,0.3695719 ,0.3360019 ,0.4709731 ,0.6327335 ,0.6030916 ,0.5216088 ,0.4781647 ,0.4010034 ,0.4281982 ,0.4760816 ,0.5865301 ,0.5931429 ,0.5182163 ,0.4969859 ,0.4808303 ,0.4748754 ,0.5409782 ,0.6481796 ,0.6650505 ,0.4550198 ,0.2449087 ,0.2465004 ,0.4767976 ,0.7067129 ,0.7924798 ,0.7171694 ,0.5109011 ,0.3501449 ,0.2726229 ,0.2806833 ,0.3075639 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,0.32041 ,
